,o_0_lb,o_0_ub,o_1_lb,o_1_ub,o_2_lb,o_2_ub,o_3_lb,o_3_ub,o_4_lb,o_4_ub,o_5_lb,o_5_ub,o_6_lb,o_6_ub,o_7_lb,o_7_ub,o_8_lb,o_8_ub,o_9_lb,o_9_ub
0,-12.289083968149502,-10.133981058630887,-6.465452064274323,-3.7880807610065643,-6.534514368959579,-4.9072475161378994,-5.201378718066643,-2.7771614869125187,-13.155558011028916,-10.396636469082909,-0.5717138684052122,0.5661848378367758,-1.2165520158596337,0.10423549198841187,-10.640391315366303,-9.304854188114405,-5.546556969406083,-3.619352576771689,-12.060964344424272,-10.597716137302658
1,-12.005660484777763,-6.96713519345568,-13.840964291818196,-6.110733925078099,-6.510443530969103,-1.5669509295839816,-7.1447504503559625,-2.05162772582844,-12.400707474444063,-6.454713592739591,-4.823428482171214,-1.4599950092256122,-4.639341351110488,0.7927302682839545,-11.814921062036658,-9.244660649448633,-6.244669665815309,0.7927302682839563,-13.8504966692341,-10.252170457247974
2,-11.358570594619973,-9.928989806911098,-10.669404014857939,-7.671833156042036,-6.8368553025273044,-5.273498921937489,-5.365449615594858,-4.230650579163013,-11.71540888672428,-10.55309745312372,-1.863842305077248,-0.8799489422973417,-1.863842305077248,-0.8799489422973417,-10.774837260860677,-10.106798926017122,-4.13922448554878,-1.1366194506542655,-13.814158116246347,-12.987760524676885
3,-11.30764211741256,-6.640728689829251,-9.35576991584364,-2.371914136033127,-7.627162127710235,-3.624096260846313,-7.154392048499222,-1.8191870958544314,-14.669862060341984,-7.8225507078079115,-5.525829344260319,-1.7299093693307228,-3.9628443461842835,1.9268344903548216,-12.838901792462947,-8.633162628859282,-6.25108088100155,1.9268344903548216,-13.973688518628478,-10.620312877525922
4,-12.410169811091546,-9.704067843035372,-10.056677895607901,-4.807250767067563,-7.343333825699919,-4.754877319520528,-5.3080814288299685,-1.6094611794687803,-13.451992027886595,-10.21030565441548,-3.7346511042529595,-1.5669858326724124,-3.065253828186542,0.23296389371848436,-11.993563663258511,-8.510034065693617,-6.332064269125096,0.23296389371848436,-13.720015264380432,-10.73029153304415
5,-12.288362410280293,-10.885255962299645,-10.851454273178401,-8.790452127325596,-7.249999215632638,-5.8919818166792615,-2.913154055019254,-1.900134286377579,-11.774325571795481,-10.122065041651858,-4.326713534251773,-3.48268333878386,-2.913154055019254,-1.9210400624686448,-8.525412621387082,-7.708314549177885,-9.0606471807235,-7.694893873449001,-13.016986760785278,-11.747716161742545
6,-11.564116088391465,-9.012157403984977,-7.84586724037532,-3.515728787238661,-6.803060361959688,-4.53480308865385,-8.321168544882887,-4.840647530822446,-13.17689732169077,-8.526076014502392,-3.989650622853724,-1.8120199914995685,-2.2573071392721866,1.9147939570709236,-12.761575973535077,-9.781426600476804,-2.2573071392721866,1.9147939570709236,-14.605445742914759,-12.545487795837406
7,-11.742195286532622,-6.732548613957112,-9.775393079011138,-2.252498327076097,-7.807727938152592,-3.203954461958786,-7.68324988431847,-2.3771676295436928,-13.14843678334728,-6.402425312946924,-4.3086114536383455,-0.8502383432351055,-4.110981081146747,1.7144056995555845,-14.693760474744037,-9.53961711144964,-6.34902892559931,1.7144056995555845,-13.923930238645573,-10.263396671125022
8,-12.198841101337196,-8.758417180374835,-9.011063916558413,-4.427342711787471,-6.24641275379257,-3.166292089705329,-2.73746683346939,-0.7456253678537901,-12.558955122736457,-8.828833895331067,-4.85657699332201,-2.5589405313390525,-2.7592826527543366,-0.8080451228987737,-9.401080791977353,-7.788172882050276,-6.739734099039305,-3.1795582046215607,-14.346377774231426,-11.482439110951283
9,-10.487314537725329,-9.36669518259604,-9.139714894383264,-7.45795953813981,-4.7117871491927,-3.606480596569156,-2.19624380931837,-1.369630685541779,-11.70048780156741,-10.352261162371498,-3.1884966720812216,-2.4874642429638656,-2.19624380931837,-1.3866895716707057,-8.644520849958475,-7.919017824095823,-6.349349915461161,-5.20760941025797,-12.541714267326181,-11.506003250354292
