,o_0_lb,o_0_ub,o_1_lb,o_1_ub,o_2_lb,o_2_ub,o_3_lb,o_3_ub,o_4_lb,o_4_ub,o_5_lb,o_5_ub,o_6_lb,o_6_ub,o_7_lb,o_7_ub,o_8_lb,o_8_ub,o_9_lb,o_9_ub
0,-8.285257048522361,-6.868343674456133,4.017998719683865,6.864668238198447,-9.692789836429966,-7.477626705247357,-6.363014971166547,-3.7342868972877046,4.084151044570697,6.864668238198447,-6.899671174715156,-4.976321867991309,-4.883836157494688,-2.638376100532524,1.4273472185441778,3.2008873057085654,-3.1831010865865377,-1.4404296070691607,-3.772947792207991,-1.4759413059125892
1,-9.824557185994498,-8.213414022888733,0.06460140157660854,0.49541001626110104,-10.914753633595076,-10.32422074253897,-2.541952273444758,-1.8962587981445485,-3.35545598352768,-1.410821526299717,-4.538158754405608,-3.6871239405257388,-9.514201436956771,-8.999448539235297,-0.3107414184616486,0.22094425366716025,-1.702928028087595,-0.9343215298693655,0.06460140157660854,0.49541001626110104
2,-10.367699878737303,-6.439891696148923,0.34256724566285657,6.140006929657567,-11.439649408037152,-8.567814447222705,-5.942051771787643,-1.4842327891402918,-3.999699218386474,6.140006929657567,-4.7665694859919565,-1.466621801117769,-9.990317811354961,-2.365484364632957,-0.7951573570374907,1.0976637819400907,-2.2284619283379627,0.3315148009579518,-3.2092814947461044,0.8722185436535812
3,-11.59396032016356,-7.851088728951799,-0.35372309870053065,1.1562887769092876,-11.520785788613669,-8.428699171373863,-3.5249557883644114,-0.3313378006145564,-6.871124430487904,-0.6827344660731938,-5.905505798189625,-2.4799559285389674,-10.696863074526238,-7.293497146553516,-1.4387502301607744,1.1562887769092876,-2.7960698477580803,0.428530400277479,-0.4452126209702562,1.2044336486742804
4,-9.993202928542862,-7.019179929911612,0.5551115521208856,2.683150014775784,-10.80654741490426,-6.811410024966389,-3.6592963286716285,-0.8591488889828995,-3.9082458071766952,2.005919831975492,-6.882229740956598,-3.7582380905875605,-8.837996086426838,-4.711051946404781,0.5551115521208856,2.683150014775784,-3.515735902638931,-0.7696459117756504,-1.292522602917704,0.41631459538538396
5,-10.21344485414594,-5.46607761428164,-0.5453326738416591,4.975738677788293,-10.90198414466984,-6.810881504758261,-6.05159254213723,-0.6077609332369993,-5.49093626274924,4.975738677788293,-6.065315542413773,-2.1350981816561503,-10.12501566634667,-3.8447876517979847,-2.7039192836020423,1.3056326166177201,-2.5384767783596667,0.9540261363806618,-2.499995477497459,1.165883135070651
6,-10.410885336536676,-8.387600321622317,0.6644046245770397,1.1505595612138342,-11.968461606840085,-11.011560048247505,-2.728759767829972,-2.052631372713371,-3.489252429054456,-0.8324017377915751,-3.6511490810960963,-1.9521105201297955,-10.991334916651088,-9.337209018918637,-2.1694798990532695,-0.9982388672811011,-1.4537801981351297,-0.29457168607072626,0.6644046245770397,1.198070279395955
7,-12.825496716596204,-5.8648199108150045,0.08991890858373475,4.60971152018462,-12.278742883100657,-8.655669300377022,-6.843628304287827,-2.1473194253177623,-7.3900163706106685,4.60971152018462,-3.8202923465150755,0.9960428791284152,-10.407426761740824,-4.5246896583697565,-4.417359113104994,0.027606344638090453,-1.3930815934128797,1.842895136102435,-1.9378829030882478,1.1796708454998772
8,-13.521903814749333,-6.330556650571401,-1.2839369182056015,1.7397118501951763,-11.07024873589735,-5.242199454385213,-3.9634170501564174,1.006188587626501,-11.001932563322363,0.6240398734862297,-6.045514536269905,-1.090447600744407,-10.290934169121023,-5.417206855740615,-2.954092072259714,1.7398424156937167,-3.0859522630029605,1.0731173808843006,-2.156334297103252,0.8721726699912848
9,-13.065132978443579,-5.27106993215655,-0.6335247239047592,5.234683499707092,-12.058221341502877,-7.534124574381847,-6.828580851911538,-1.4259461471558648,-7.918522299170414,5.426847094678877,-4.3697201775953065,2.061997127554298,-9.046667673440291,-2.2676256649851254,-4.341242663689964,1.4039396354202722,-1.5980914099808168,1.9081033660762552,-3.4396947300013325,0.852026940656514
10,-10.621956241177486,-7.269681794157232,0.069849934152594,1.1236945537310055,-11.635775336972808,-9.330529520063813,-3.1951077792426967,-1.2136435305192899,-4.482944317454635,0.022405438149750267,-5.611344346621836,-2.4542097998343486,-10.115502610147457,-7.90179769063862,-0.9793451923705927,0.8270430389479881,-2.269931026650497,-0.1840504688205388,0.069849934152594,1.2575203847084384
11,-11.020216184992469,-5.753281783237701,-0.7545607602793141,5.89642041925165,-11.563958578459905,-6.723614391658596,-6.501109067659303,-0.2772717527236652,-6.71307238994594,5.89642041925165,-7.322081394037048,-2.7557511161872386,-11.018774217029137,-3.910945120744172,-2.445946972369811,2.0327939394210763,-2.9595018399086053,0.9156139310286004,-2.619912898045194,1.64390033377802
12,-9.36545776352179,-6.4571452858341,0.8599813229870996,7.080219677646976,-12.853243776294246,-8.575230956654039,-7.296341193945231,-2.4482875266652826,-0.29013256150534583,7.473478608364528,-6.091078276786466,-2.9209357613022937,-8.94088416465604,-3.066148298999456,-0.6174546230901772,2.469535055354884,-3.087739539919886,0.11182088012939767,-3.6860764881515338,1.2208756371952778
13,-9.835766855497289,-6.538303731487671,0.41200948240131696,5.351631361834034,-12.485779802138492,-8.785724923086997,-5.847922611663734,-1.5894441375236916,-3.1008735574841175,5.351631361834034,-5.9781530340839035,-1.991875080024604,-9.093844612059762,-3.818749887195505,-0.8807473962837056,1.2647232353356,-2.772917748382397,0.3242612355608508,-2.3435536697237724,0.42523983633538887
14,-12.662494302804085,-7.4762427774912075,-0.2481541000758738,1.3321455927617536,-10.251604245863392,-4.6834947054171625,-2.564101689552883,1.381416078923018,-10.291495965451226,-1.7037580942114319,-6.435125403767573,-2.1046998714290472,-10.98465274739624,-8.303452842769676,-3.190029982387462,0.7187170246337415,-3.3391395530799794,0.5974155984538527,-2.720949623597471,0.7045019069567084
15,-7.621043494898185,-7.055938443784251,0.6793164537048004,0.8370994884524503,-8.112488212227987,-6.963600643803595,-1.775210975328666,-1.443064653591091,-1.3046955417451462,-0.6610508362259306,-6.436230633608375,-5.507074648860744,-8.488617700916993,-7.770765569637526,0.6793164537048004,0.8370994884524503,-2.38560474769114,-1.961939913116399,-1.1757852103542343,-0.6984128713555322
16,-9.968634785805603,-4.72144354304315,-0.3503134338690918,6.016788349002877,-11.201261841361385,-6.207958898777566,-6.834372433883727,-1.2777402497075974,-3.5991041425889714,6.1185372210344635,-5.763537153314391,-1.9236195594233674,-8.837785025205545,-1.964046886253648,-1.7967875347893907,2.001621206761676,-3.0438269076551334,0.9884799159734194,-3.8743331448969087,0.8459651503073635
17,-10.559788044396404,-7.571559432504594,0.6012484775839315,1.3043684066210255,-11.852064546701222,-10.188020865288292,-3.955081288940823,-2.282673705542199,-2.888075627622785,0.2849584881661946,-5.429153472888545,-2.7345117557648138,-9.419226775759313,-7.888757386050249,-0.18638869092891464,0.9995695943580835,-2.453089049286623,-0.6630036342431942,0.5901217935195624,1.410006044280307
18,-10.26188936286867,-5.443929121623908,0.6414072937410991,7.42461233998114,-13.419174799850696,-7.749077125239164,-8.840996984920901,-2.560111492110778,-1.8692720157564746,8.806383199395961,-6.957283444006111,-2.650135634112321,-8.908081063358258,-2.669159138623301,-1.3446480619207226,3.17308633517138,-3.4336558715125425,0.8655060155838442,-4.270958797355005,1.6111962320463864
19,-9.322141969887054,-6.364111246062066,1.1213719812855327,6.344076933136308,-12.289524057119678,-8.846600306879417,-7.117501467387537,-2.864170470987497,1.1213719812855327,6.400864890647643,-5.028976653651866,-1.9836880696334416,-8.363537899454238,-3.558193925612441,-1.2650040334349697,0.872739868366682,-2.402782753581582,0.6866437226534766,-3.439059042002001,0.22947585309159188
20,-10.802385567031696,-7.703372268836537,0.29800177238793735,5.732000501667559,-12.555119082245737,-9.591687393692135,-5.299090258030325,-1.4312433336728068,-3.9343961403881336,5.732000501667559,-5.195674897430132,-2.4345115421425536,-9.618397299004323,-3.3671343180574196,-0.5992445714591094,0.8134726897463993,-2.5143238513748383,-0.5976418955597879,-2.899058923389813,1.0917588383100565
21,-10.98055511925731,-6.482286765639271,0.511990089453132,5.853004020372617,-12.469161168402266,-9.349516226008168,-6.737271726359664,-0.9696220460775893,-4.414374897620628,5.853004020372617,-4.926151409430808,-2.484445245847029,-10.090067044909148,-2.745190058622307,-1.2174923626199299,1.8807943645674186,-2.540523169056719,0.35066336916811064,-2.897997789058896,0.9375929965327439
22,-9.0511473082617,-8.840494189609016,0.5839543971910173,0.7612599527745472,-11.027292326877415,-10.391633460024245,-2.6202107629310922,-2.3958188902695055,-1.5077782422084258,-0.977822537469204,-4.9810684757315045,-4.053747767576887,-9.067921858428688,-8.521057028602007,0.5839543971910173,0.7612599527745472,-1.6971218909114403,-1.2748720709326704,0.1096497021135292,0.29729732468864967
