,o_0_lb,o_0_ub,o_1_lb,o_1_ub,o_2_lb,o_2_ub,o_3_lb,o_3_ub,o_4_lb,o_4_ub,o_5_lb,o_5_ub,o_6_lb,o_6_ub,o_7_lb,o_7_ub,o_8_lb,o_8_ub,o_9_lb,o_9_ub
0,-10.860210199739397,-10.741250567532012,-2.3681936061537248,-2.087311614793521,-16.495977238780384,-16.35932377277015,-8.300362784082763,-8.175885897124726,-3.812361717382738,-3.7191799840853377,0.5893827565177562,0.6645748918238925,-7.694537875260849,-7.610938434999841,-4.13485147401932,-4.028497887775343,-3.5789617959672264,-3.3673858077782852,0.5893827565177562,0.6645748918238925
1,-10.39854833220832,-10.392145766847582,-2.0700141105453684,-2.05619571612642,-16.509292489570697,-16.502569625342552,-8.47206605402292,-8.464769471705726,-3.5095331197545,-3.5049489100758744,1.170122354910022,1.1738541442771182,-7.37875427795993,-7.372045293246818,-4.4288995307981756,-4.420136254900856,-3.5867338271546996,-3.5758665166640156,1.170122354910022,1.1738541442771182
2,-9.591709543413186,-7.663000377786886,0.8605164923371464,1.8847190292796032,-16.610421451816038,-15.57650232320503,-9.423941102742797,-8.296245092195907,-2.9188182150872333,-0.1942396549385732,-2.265953772233942,-0.6244236478558985,-8.049431797397395,-5.406279681500229,-5.745747740470218,-4.625434862551764,-3.863965643161699,-1.9851145998966966,0.8605164923371464,1.873144826244218
3,-9.58079517733343,-8.672951905629027,1.001531812324739,1.8343774067594465,-15.59353394230191,-15.043109685960944,-8.564323347550525,-7.852197212777154,-2.104951690443123,-0.6100710897120825,-2.816787314271659,-1.8131554561185628,-7.672613991710394,-6.358600397539458,-4.923975325468433,-4.418393461778102,-3.1778346239037565,-2.073284616494976,1.001531812324739,1.834377406759448
4,-12.797308703699205,-7.700911448261455,-5.223883373468549,1.5432963880022899,-18.062934939571445,-14.280873301914964,-8.931442245150606,-6.120905581242234,-6.132774479025103,-0.04962697792744675,-1.4187785180665584,1.9885239477502186,-10.227908940285886,-4.39401698057818,-5.681747981772251,-2.3547264558296392,-6.773824240015385,-1.9473351994257888,0.06283399890928239,1.6932169130305854
5,-12.537334552817025,-8.470419722430725,-5.12817031899461,0.9391818901851628,-18.103011000202674,-14.537166145518738,-8.751655567204098,-6.1108227127902435,-6.231888036371522,-1.7137039073897273,0.5127633822970505,2.2489692325936637,-10.070437403520161,-5.311585110107898,-5.753944472558388,-2.5746005590883723,-6.645124996222255,-2.2758235378737717,0.5127633822970507,2.0249236679455525
6,-11.227034981582037,-7.778540783035375,-4.240529249383043,-0.2080366991646586,-18.01134174477066,-15.889118097898821,-9.868872465366005,-7.51139546970842,-4.38995781960853,1.6615785122704916,-2.9759762867331876,1.3571308638202033,-9.371912536488766,-4.892009146582582,-6.438024799977079,-3.3140788529055767,-5.781162152682228,-2.87900461706186,0.5134713027058436,1.6155256352193759
7,-11.002019310157863,-7.527632153119222,-4.098989169583975,-0.2539948454570206,-16.592469961155786,-13.527452430309916,-9.55761862182427,-6.650482571376924,-4.363548588070049,1.5222238779855177,-3.5852453283876944,1.0052630059486463,-9.13653647929586,-4.947108574597326,-5.602777881325861,-2.3970229378163315,-5.487797293426214,-2.6707748012240184,0.19971518059847154,1.4436032166925492
8,-10.655919553665314,-6.695225421098923,-3.9043736304004786,-0.6461484973876135,-16.88857934414802,-14.461456046902782,-9.750192526008997,-6.976476993387846,-4.465713544714107,1.3224969054408933,-3.3893391244226154,0.9687998719728643,-8.543508457372608,-4.670042654085286,-5.52147234890234,-2.804506768724714,-4.968161592023254,-2.698677826458814,0.2166980704675296,1.3224969054408937
9,-11.761125477341857,-8.732228151695692,-4.4860090365899525,-0.08151302995469978,-17.44469001970288,-14.185803874638795,-8.888506044151951,-5.887870870336812,-4.991576344243403,0.9163749797483153,-2.8402649406106986,1.1655557031976063,-9.463784682620135,-5.028756584809871,-5.664769473875713,-2.8189294452882616,-5.521424716656764,-2.758426333425875,0.11918715592441932,1.143788758583242
10,-11.73440024070257,-7.8837580568964505,-4.192502871116599,0.03257257802668723,-17.37413903222521,-14.221645943957604,-11.35052469026838,-5.512303849184322,-5.245865436760977,1.9396903992486407,-4.046971337688607,1.3695762778865173,-9.288975813700242,-5.370094603995151,-5.778740871029325,-2.7827609880038793,-5.335581114320953,-2.736812575621091,0.3692417089313372,1.8550174666765418
