,o_0_lb,o_0_ub,o_1_lb,o_1_ub,o_2_lb,o_2_ub,o_3_lb,o_3_ub,o_4_lb,o_4_ub,o_5_lb,o_5_ub,o_6_lb,o_6_ub,o_7_lb,o_7_ub,o_8_lb,o_8_ub,o_9_lb,o_9_ub
0,-16.850743655198528,-12.655420343137227,-2.1861565817380333,0.768559285116648,-3.3424180501884537,-1.5130034985642893,-4.3833822248080585,-0.8054735258221626,-5.8807553920221105,-1.4487178261105789,-7.419954320470469,-4.759918281777904,-8.556854122030442,-4.215543227372866,-4.135175043849577,-0.7397807210218159,-4.059417478419929,0.7685592851166471,-5.97074527883164,-3.7050178391797717
1,-15.77837906754495,-11.852510124461674,-2.054798984428112,0.7343357189926062,-3.8826272177477685,-2.1872925200850073,-5.128375203654195,-1.8144838951761875,-5.535567695824793,-1.2686005003748533,-6.658631206854208,-4.333322905913438,-7.563859074620592,-3.4512224159274965,-4.469975614797114,-1.2497424996519528,-3.774422723750398,0.7343357189926071,-5.74009478492912,-3.8094021189956973
2,-14.41759442613339,-12.48552838979984,-1.5850380611494241,0.8901697388498025,-3.775932418269984,-2.2922875411417216,-4.990941550032882,-3.51573737751192,-3.8957973174018456,-1.573578382915761,-8.114998682921238,-6.267466052677734,-7.805405892993976,-5.195279387445114,-4.412293960026281,-2.925642996586599,-1.5850380611494241,0.8901697388498034,-4.72060862740283,-3.3703111710783746
3,-16.303064697651305,-12.705981718671248,-1.715151922562275,0.850509386656261,-3.672692612352927,-2.190223992594351,-5.117032859532063,-2.1091588773632814,-5.380240652352042,-1.3027287253634754,-8.374130847245352,-6.423440218318441,-8.942896496302959,-5.189991399766474,-4.246895081880523,-1.140600202920698,-3.471262257278221,0.8505093866562619,-5.511578305763873,-3.8142816245248574
4,-16.931545296399214,-14.26763995859113,-2.009315974664928,-0.2168058754775614,-3.546841778208992,-2.662905392274657,-5.209531620419918,-2.071664990538369,-5.335908985803244,-0.2168058754775614,-7.386151700541827,-5.95795988605545,-8.499541617112438,-4.635456730197748,-3.6174329984797886,-1.3117633262740247,-4.396456910408973,-1.8134196234299558,-5.841164463089936,-4.447142353637788
5,-16.352625729155573,-15.366288892481053,-1.441357143746953,-1.1230111839053716,-2.4372140941672598,-1.852257264438664,-2.0071503385898635,-1.4335493717667553,-5.7505056632869485,-4.488428953455027,-6.604965172870463,-5.723003919725658,-8.109882722694984,-7.1854678055819825,-1.441357143746953,-1.1230111839053716,-3.3628348166429456,-2.9717963986045906,-5.641607066584853,-5.190927685250356
6,-16.098496716608487,-13.974470965439613,-1.719674395603587,-0.7431178161320116,-2.895125973151255,-1.5347078029442631,-3.2465994054591496,-1.3414424466658486,-5.4422603636479945,-3.372558805724572,-6.967359197236282,-5.098030493714268,-8.39194318651909,-6.438679163671711,-1.719674395603587,-0.742413049889728,-4.253106218873656,-2.708430064804004,-6.209599700735919,-4.843203310512377
7,-14.998915337912049,-11.221214881792777,-1.5557939511703276,0.7743289026509972,-3.3102362947782145,-1.999150413758462,-4.810530229228408,-2.1466088919617565,-5.5265847692795855,-1.8724084828380436,-6.801574820715857,-5.52117971411217,-7.697347988319418,-4.3539820169524415,-4.345080259424291,-1.1890881698542,-3.3732949103795704,0.7743289026509972,-5.848194467873552,-4.319134852146998
8,-15.441232703008103,-15.4121718475432,-1.233159671738708,-1.2257117780684212,-2.981359835314693,-2.9696244746256477,-3.1430500984005176,-3.1326167088060717,-4.800962707983949,-4.764931390122023,-6.352959774245965,-6.331591341659879,-7.913858039970979,-7.8919595910262865,-1.233159671738708,-1.2257117780684212,-3.4176153657999877,-3.412775043931555,-4.939084060673301,-4.929037318495864
9,-16.261772540626865,-12.835081787951472,-1.7084980970343115,0.783735927844552,-4.421566694519956,-2.72120339220373,-7.338273315145414,-3.0272887530115655,-5.222865558918056,0.783735927844552,-7.37981236850325,-5.683605433600157,-8.683845794851363,-4.355777486048593,-4.6578609029361875,-1.0177048383207374,-4.16467632860999,-1.4228591149758478,-5.746484195837148,-3.575255422808375
