,o_0_lb,o_0_ub,o_1_lb,o_1_ub,o_2_lb,o_2_ub,o_3_lb,o_3_ub,o_4_lb,o_4_ub,o_5_lb,o_5_ub,o_6_lb,o_6_ub,o_7_lb,o_7_ub,o_8_lb,o_8_ub,o_9_lb,o_9_ub
0,-14.607553444026257,-12.141660534876262,-10.29997731407549,-7.098224920193055,-8.489824722133017,-6.911868127401108,-0.34752192792099307,1.3058771663505857,-8.191210916832185,-5.188785306916175,-0.3475219279209931,1.3058771663505864,-15.681476878422428,-11.822979019604633,-5.861017711261042,-3.8129531512634003,-6.662638589808158,-3.6363419035664792,-2.90067456872912,-0.9663623334884803
1,-15.087244671385262,-12.2203199067129,-10.471521288146404,-6.737849664901304,-8.56076248789247,-6.683973968026998,-0.6283308836575996,1.2465831948897181,-8.114285962223423,-4.736532295226612,-0.6283308836575991,1.2465831948897188,-15.849595742797565,-11.489625973958178,-5.848609080958802,-3.5774631776688794,-6.885019764690967,-3.451164958885763,-3.4643236137143063,-1.368779737491095
2,-14.18572205305687,-13.945353219847634,-9.659627996496454,-9.269418177105214,-7.636857612194177,-7.491412535731971,0.6301531381126045,0.8800734483078385,-6.6261391525925895,-6.226043785048051,0.6301531381126072,0.8800734483078443,-14.143409965915973,-13.364373405279027,-4.659507395520074,-4.199111579909846,-6.746150201978287,-6.383475974889466,-2.895662097714887,-2.6072453740008554
3,-14.50808022447266,-13.328227172550669,-9.674251024588301,-7.952655421082601,-7.349138603819921,-6.625652052621857,0.5625050066660466,1.5347746950570869,-7.703870267005144,-5.948012441645417,0.562505006666048,1.5347746950570902,-14.465003192618035,-11.992122965825224,-4.7387833377880035,-3.501871726411798,-6.160231958989357,-4.51608657220134,-2.9614742221050365,-1.6861227677594373
4,-15.471193020018285,-12.346588450902646,-10.38608485175641,-6.320556071791358,-7.486512942005652,-5.4282400659752525,0.3642825313209143,2.2632545958884567,-8.691589811582592,-5.087019112143669,0.3642825313209139,2.2632545958884576,-15.235730700045817,-10.55545484110931,-5.9104671606077614,-3.479996614249284,-7.116798226925517,-3.421070218026246,-3.7635210766762506,-1.5742700491923718
5,-14.374835635151934,-10.82753212188868,-10.198450177579215,-7.677711617299709,-8.299429816924864,-5.891540230579363,0.7692954884199529,2.1732274114313146,-7.657528780082982,-5.272260978671879,0.7692954884199539,2.1732274114313155,-14.399468434992693,-11.03380601946072,-5.583018758863609,-3.6044572552254204,-6.740449056166696,-4.352587750700752,-4.0422483610922555,-1.9814176436103286
6,-14.238850231045701,-11.280137038293965,-10.227120733089352,-8.174511442912923,-7.539322906454739,-5.606402106652081,0.6906818326311347,1.7299287879065612,-7.330153778122853,-5.330347997497616,0.6906818326311335,1.72992878790656,-14.646836653122767,-11.948635103159802,-5.278947861607261,-3.5578023423094103,-6.728235287510247,-4.942183085453346,-3.8123197181544346,-2.059962233552164
7,-13.895098163028868,-12.012062081904654,-9.63922320879532,-8.91503220255432,-7.256391388937761,-6.638056746939223,0.9353573260812764,1.280111080756866,-6.848259826810969,-6.08944664161556,0.9353573260812764,1.280111080756866,-13.868202370531302,-12.886209969950592,-4.506958572857225,-3.6026566346755478,-6.371672767364258,-5.675102802559889,-3.391626659400351,-2.591852347980875
8,-15.484309559679176,-11.83387837045102,-10.360331523910029,-7.753748209785828,-8.327765480955048,-6.015352983445146,0.4037396178907653,1.8049448364153409,-7.341661267373976,-4.818553399222088,0.4037396178907653,1.8049448364153409,-14.684167202234484,-11.425839472055713,-5.392398701268409,-3.23616094965198,-6.936382330371195,-4.558181905500038,-4.318047319832861,-2.140099946287311
9,-14.087185116010795,-11.539320011368627,-10.172132498808683,-8.601646371891235,-7.8442123418486736,-5.733434450586901,0.6095721090346388,1.4223892889758116,-6.967480739466299,-5.27114947740925,0.6095721090346388,1.4223892889758116,-14.708816211319473,-12.613205906171798,-5.501183819182166,-3.1424271541759277,-7.708248855110008,-5.198314022899785,-3.602522348907827,-2.150159489108389
