,o_0_lb,o_0_ub,o_1_lb,o_1_ub,o_2_lb,o_2_ub,o_3_lb,o_3_ub,o_4_lb,o_4_ub,o_5_lb,o_5_ub,o_6_lb,o_6_ub,o_7_lb,o_7_ub,o_8_lb,o_8_ub,o_9_lb,o_9_ub
0,-34.111643965439995,-2.2436045708832357,-15.664805349235419,10.210670629361664,-28.059609733225045,14.966768565259907,-20.106629683542785,12.814545915375852,-30.702605115927,8.895426465615895,-26.318498302324826,6.317431870821478,-32.196715377980006,9.009961985260931,-23.792559054361906,10.720571199207331,-18.205572278935584,7.787233702607115,-29.27555350373453,6.3069303196056765
1,-34.111643965439995,-2.2436045708832353,-16.288738947552933,10.210670684798194,-28.059609733225038,15.230191705533654,-20.10662968354278,13.793994308708351,-31.825440599921585,8.895426465615895,-26.318498302324816,7.088463740314712,-33.02631524800906,9.009961985260931,-23.792559054361906,11.226819287654168,-19.301887608378948,7.787233702607115,-29.27555350373453,6.3069303196056765
2,-34.111643965439995,-2.2436045708832353,-16.05440170273299,10.210670629361665,-28.05960973322504,15.130768401311922,-20.10662968354278,12.823988832719225,-32.106538865181456,8.895426465615895,-26.318498302324816,7.174174626494409,-33.635698870234066,9.009961985260931,-23.792559054361906,11.079158901258888,-18.629157076262334,7.787233702607115,-29.27555350373453,6.3069303196056765
3,-34.111643965439995,-2.14924098411962,-15.72006041601835,10.261944216820941,-28.293542260990744,15.00522720489026,-20.142352019191744,12.986503256923688,-30.815252800341078,9.718848346652027,-26.41776992810423,6.97765489040256,-32.296443504471085,9.897120778607997,-24.128209223406227,10.730921255599299,-18.299623636930033,8.587286419074875,-29.27555350373453,6.367516463975042
4,-34.111643965439995,-2.2383247867587204,-16.480843767139866,10.71383054666304,-28.318438942837496,14.978534618058182,-20.595128523085883,13.160753691443414,-31.252210314334352,9.704896152536552,-26.52566100726093,6.393760635315612,-32.80942758627025,9.892851768824974,-24.16970408133454,10.870594999220856,-18.330407195081797,7.97819184223135,-29.27555350373453,6.379770691528943
5,-34.111643965439995,-2.2436045708832357,-15.66480534923542,10.210670629361665,-28.080310329128046,14.966768565259903,-20.10662968354278,13.6299215254316,-32.19596738762178,8.895426465615895,-26.318498302324816,7.388988239950706,-32.53209063534327,9.009961985260931,-23.792559054361906,10.720571199207331,-18.236537447042245,7.787233702607115,-29.27555350373453,6.3069303196056765
6,-34.111643965439995,-2.243604570883237,-15.713149496113026,10.210670629361664,-29.704196720805072,14.966768565259907,-20.11460374702164,12.814545915375849,-32.116698605414975,8.895426465615895,-26.318498302324816,8.468258032375266,-32.39269406179792,9.009961985260931,-23.792559054361906,11.538995615157653,-19.47691454884219,7.787233702607115,-29.27555350373453,6.3069303196056765
7,-34.111643965439995,-2.2436045708832375,-15.982653533028659,10.210670629361667,-28.482895739910067,15.000744930455468,-20.230703765679458,13.0093924504954,-30.702605115926996,9.603314993123016,-27.100611600302255,6.317431870821478,-33.324081726066,9.009961985260931,-23.792559054361906,11.867108066879844,-18.366341281869666,7.787233702607115,-29.27555350373453,6.3092575920723375
8,-34.111643965439995,-2.243604570883237,-15.664805349235424,10.210670629361665,-28.059609733225038,14.966768565259907,-20.455781247543772,12.814545915375852,-30.702605115926996,9.247282250222954,-26.31849830232482,6.317431870821478,-32.196715377980006,9.545578786125581,-23.879761062583572,10.720571199207331,-18.205572278935584,9.041256892443773,-29.27555350373453,6.3069303196056765
9,-34.111643965439995,-2.2436045708832375,-17.338905332742474,10.277373788658382,-28.059609733225038,16.322714275218182,-20.106629683542778,13.235940189338873,-31.54234179406221,8.895426465615897,-27.263384666359485,6.317431870821478,-34.47768440857835,9.009961985260931,-23.79255905436191,10.809887966287919,-18.205572278935584,7.864440087896432,-29.27555350373453,6.865645936604652
