,o_0_lb,o_0_ub,o_1_lb,o_1_ub,o_2_lb,o_2_ub,o_3_lb,o_3_ub,o_4_lb,o_4_ub,o_5_lb,o_5_ub,o_6_lb,o_6_ub,o_7_lb,o_7_ub,o_8_lb,o_8_ub,o_9_lb,o_9_ub
0,-10.083146323711148,-8.266285076644458,-6.506408847831989,-0.31525307944617365,-14.108735344415518,-11.176663711538245,-7.2776637720288555,-4.456477898452721,0.37746982674777807,1.714377079329764,0.37746982674777807,1.4742524210145451,-8.031492134243742,-3.88231717484567,-6.958953046144128,-5.560249055596518,-6.050110576538571,-4.226223349409442,-4.525960542762573,-2.8641862206089623
1,-9.713376747842151,-8.34995361852021,-6.754123756343649,-1.4152120290371937,-14.191054173714862,-11.578125194671212,-7.2871912802585,-5.221880139019324,0.9323734537424411,1.96222544851092,0.9323734537424411,1.8224802991466358,-7.27789849389829,-3.3061517908782703,-7.301073930066396,-5.967773571408177,-5.675921465209335,-4.305689380428696,-4.3135068080073165,-3.198719791437608
2,-9.865023271008843,-8.2816160178229,-6.599823337921516,-0.8386276196448681,-13.662923553024049,-10.96189466752652,-7.540505524283224,-5.094056107718771,0.9376576825663686,2.4265937397101274,0.9376576825663686,2.2381497768444594,-7.27485260496535,-2.911671303578796,-6.705692253509685,-5.461613234484093,-6.388169006515339,-4.873721513237965,-4.492579803496486,-3.1124235590769445
3,-9.074241983599126,-8.170409612762944,-5.740671613543946,-1.2839954598662757,-13.287095730799592,-11.258622689210906,-6.891761099338408,-5.622723916273549,0.8885602799289241,1.5820227155306688,0.8885602799289241,1.5440191111530313,-7.325688907136374,-3.8856506912202846,-6.556411971055636,-5.806525117617206,-5.870831476098592,-5.25715019902939,-4.142833119942197,-3.582455406025998
4,-11.420725894409346,-8.619508365868304,-9.467592620521415,-1.968875478920878,-15.520097763706984,-11.585238960404588,-7.027704893875731,-3.989948393951173,-0.3845368987103175,1.3267639815517012,-0.3845368987103175,1.3267639815517012,-8.587374759156244,-4.1514134008358425,-6.330857180910786,-4.159815754553382,-8.80204027515774,-5.7148133497087015,-5.040225042671969,-3.1398942362323665
5,-10.282716625362248,-8.420969284861181,-7.245382807110768,-1.0311035791864431,-13.75569031859623,-11.1441600313627,-8.45239527370099,-4.888571547265229,-0.093723703474131,1.6629396324822059,-0.093723703474131,1.4968938407570698,-7.5678646851261195,-2.434062919007638,-6.312208207511669,-4.031343017730118,-6.324987655547231,-4.096585133703356,-5.85916590749601,-3.478993314426802
6,-11.188358666030545,-8.487333393180021,-7.556268808880488,0.07151398256134434,-13.810918975549765,-10.368779298937943,-7.649223099053283,-2.1645553814503,-1.1413214317294063,1.3438789269701072,-1.1413214317294063,1.3438789269701072,-8.91567438017108,-4.025513219784944,-6.491926894387005,-3.8583466596729528,-6.611467405297932,-3.275931947611011,-6.741335972575504,-3.3907594158746157
7,-9.833705319889722,-8.21972427658736,-6.193259587308113,-0.36475607119473996,-14.405129087867795,-11.58721441412343,-9.162262438403125,-5.865645059089698,0.09612667891653215,1.678180050275599,0.09612667891653215,1.5669833289618702,-7.927911970501377,-3.8820428418691724,-7.509997131169686,-5.971719610778267,-6.094482571117054,-4.1944905244512825,-5.418650692067943,-3.3373612630196092
8,-15.048486235730406,-7.55393543694395,-7.801990629785362,3.118192595189127,-14.442207799362485,-9.419335264956102,-8.896455659628945,-2.9398018509826374,-4.908933733386944,1.3603733312321193,-2.5661956120748073,2.879548418333639,-12.354778185775478,-4.082287000383649,-7.534455184095229,-5.000246299141389,-7.594236830829859,-0.6437890238008086,-6.768615026068433,-2.0699900715373722
9,-11.001976761281986,-5.307224994990975,-11.909580195025303,0.6791777388891487,-15.409296054519505,-9.348115947479673,-9.869618109132473,-3.7805658467173546,-6.437834762407036,1.3537514460528417,-3.617730026366189,1.3537514460528417,-13.102776117850528,-4.154883570239165,-7.3094744817722335,-4.155953484159173,-7.640354100222809,0.6732202102740603,-5.708907565798661,-0.2640909040445801
