,o_0_lb,o_0_ub,o_1_lb,o_1_ub,o_2_lb,o_2_ub,o_3_lb,o_3_ub,o_4_lb,o_4_ub,o_5_lb,o_5_ub,o_6_lb,o_6_ub,o_7_lb,o_7_ub,o_8_lb,o_8_ub,o_9_lb,o_9_ub
0,-16.855095754817803,-14.189459228935895,-0.4772666333243254,0.9689560364067669,-0.4398097124233745,1.0144785317126663,-0.8773665230042508,0.3002405874431135,-4.92083620677024,-2.01397753780729,-6.455681496015983,-4.451516298053297,-9.705955527955666,-7.239808474332427,-1.2155933742118183,-0.28362189419567563,-4.661174893874438,-2.2614355127975094,-4.286642906123738,-2.945916698799489
1,-15.175097459886288,-15.015920305421556,0.229734101202256,0.3562518368736134,0.229734101202256,0.3562518368736134,-0.3438376134989376,-0.1951335387596571,-3.2976408307549283,-3.1414941961457936,-5.839327992350033,-5.734012793895599,-8.729591702185388,-8.609993586655229,-0.799126731964013,-0.7419435958676923,-3.815200354829578,-3.6496559515002964,-3.8793907408200106,-3.7351260736328653
2,-17.225204622765517,-14.744737578892765,-0.362835621647537,0.6692943831154241,-1.2201497590290327,0.37299737284550716,-0.3781664430246973,0.6778827086091042,-5.542717722821632,-2.54875722777225,-6.721264964294005,-4.540756687236611,-10.15616146796383,-7.833064063784025,-1.327924503172132,-0.19389654211699903,-4.761076803996073,-2.860197208281359,-4.122326779158002,-3.0915147291498783
3,-17.67037948455719,-14.795908221321499,-0.7913068531081083,0.5735567547713356,-1.5714928075058932,0.4552221613325501,-0.5765128405285922,0.5906807765364647,-5.3573719044468655,-1.5848118541817826,-7.103838474848001,-4.6772067646683535,-10.147895060712472,-7.234783047190872,-1.216326152486262,0.046619312837720306,-5.600797885879194,-3.3479958677487636,-4.46623818987578,-3.1604499647918556
4,-15.869109470421119,-14.760911723090167,-0.17466154573031142,0.6846097825420657,-0.17466154573031142,0.6846097825420657,-0.9931554963234192,-0.042409534758451606,-4.247336654702861,-2.377103843604536,-6.707912456330654,-5.574082160314394,-9.449809249158614,-7.779390898321934,-1.4147219030771032,-0.6731277990056524,-4.085870211635979,-2.9275711966790428,-4.3579734656258085,-3.604374285074681
5,-17.170416585330376,-13.518749924021218,-0.6988753376528625,1.35591475694556,-0.7353286922207593,1.4761512415017932,-1.3107696811678085,1.060668322071433,-5.628626912832261,-1.0316663839761329,-6.954139734448979,-4.01621208588644,-10.483982986072078,-6.169924576993738,-2.2157697890999923,0.24447449930012286,-4.78651243279852,-1.56290040944328,-4.380885533577763,-2.5140047277570665
6,-16.277568637175175,-13.168131651325645,-0.6366338311832854,0.8420927176010821,-0.9836720964350918,0.842092717601082,-1.6148338345295135,0.32575980348977523,-5.226493430988265,-1.5164437550604288,-6.285619880778682,-3.895060577349567,-9.858834064984123,-6.151851683538949,-2.36753456892232,-0.226589505001903,-4.693536253459783,-2.5462215291687587,-4.241049135197714,-2.982336840111115
7,-15.197051994980823,-14.203416882540052,-0.20381752647510548,0.49978787074070696,-0.2038175264751056,0.49978787074070696,-1.3430853864849224,-0.02274431320955389,-4.033098362045209,-2.563854566685503,-7.2405141758177205,-5.631024729940036,-10.542761422493285,-8.552068001226019,-1.9555700933381424,-0.6431905501028303,-3.9596818061630046,-3.132297774166334,-3.8328220064831835,-2.6834240602279875
8,-15.803984118256981,-14.13626584485035,-0.32388976267788083,0.7533712991259072,-0.32388976267788067,0.7533712991259073,-1.5934873689178057,0.061819494863282975,-4.044070563091418,-1.7735679439538645,-7.975496726019799,-5.507934716777858,-10.71117303366095,-8.2270084541108,-2.0819783081338783,-0.3685372937020801,-4.272448282854242,-2.8034867997582427,-3.9994348055467475,-3.019739899986082
9,-17.018316874606263,-14.43271114556784,-0.6430804528992449,0.919319916867185,-0.6832653167843048,0.9193199168671848,-1.8465779380750251,0.12523826486390244,-4.39964726094446,-1.1762784488133997,-7.446901311031802,-5.257517512509818,-10.485628408479537,-7.177616119289286,-2.4387025001756557,-0.39075286085632766,-5.3985802410685775,-3.097083812243956,-4.431894725821984,-3.0933949620352044
10,-15.2356284537774,-14.932762617953982,0.1857217243551294,0.4180598581793516,0.18572172435512985,0.41805985817935176,-1.0225793591199177,-0.24504905457117482,-3.302988213237496,-2.862195997834734,-5.7558068038791355,-5.304327911453573,-9.087679694077192,-8.402570447959851,-1.31480803207297,-0.697270253075879,-3.863757786095134,-3.599465123021977,-3.9326851673247045,-3.7350740296357374
11,-16.569336364416078,-13.044579039780682,-0.32404443870621397,1.7055912219034821,-0.4150901677499029,1.8163325922098013,-1.7523203380032262,0.5864207681268453,-5.1439815095180315,-0.6677729419132847,-6.9962613679361905,-4.094680887835547,-10.495573950046673,-6.21789637557548,-2.5940638542939256,0.16156602390110558,-5.319815172166932,-1.9979547667578996,-4.72447037266998,-2.8784274028636787
12,-15.19401101207454,-12.441927154191998,-0.2883440415223171,1.200737794993735,-0.2883440415223171,1.2007377949937346,-1.552434861864494,0.2456596548380976,-4.597010163302242,-1.5282806847388564,-6.846180606476617,-4.762350473336264,-9.728654263448103,-6.5489262904211865,-2.3777731669952202,-0.32159126446870806,-4.677735367225999,-2.4986762457381912,-4.526591871956419,-3.257120005970916
13,-17.202557827587484,-14.101723352865184,-0.1802944324754775,1.1410855697212023,-1.9285551802920222,0.679451510141474,-0.7549243595078811,1.1542882885783916,-5.440857111316278,-1.71469806255898,-6.621761362673048,-3.9370113448519746,-10.37756626352147,-6.898278425238069,-2.7822134539803485,-0.33833418173838803,-4.910079211497312,-2.4350319576010646,-4.715392155642074,-3.372869214112756
14,-15.362893556507045,-14.368378890819036,-0.1985450319214911,0.5109296167613008,-0.19854503192149064,0.5109296167613009,-2.8396748034485295,-0.4491510322356544,-3.404299433468811,-1.85286681036436,-6.7276674731160515,-5.486102901770767,-10.209772896482223,-8.483119343143965,-1.7756560737076457,-0.45592695483360485,-4.629300217956061,-3.745349686035752,-3.846203420590757,-3.0558148050876057
15,-16.86796195115694,-14.396053752094303,-0.328244445734924,0.7573175104605825,-0.8561964497214671,0.7573175104605826,-1.3699160747847035,0.30265040602863114,-4.5554663536390265,-1.663827587085461,-6.787705872692997,-4.92142294065667,-10.156273776124477,-7.460575780073059,-2.5716692532534173,-0.7330283691646925,-4.6698266301599745,-3.176169147341291,-4.318514469183869,-3.3010440641414087
16,-15.367120264869804,-13.872596960699301,-0.04869660622491155,0.9439230329127168,-0.048696606224911496,0.9439230329127166,-1.798015276595971,0.3385825988886642,-4.024064034138447,-1.9997182752619962,-6.370292325804814,-4.844122358306193,-9.987430493488272,-7.714314681985087,-2.3307053011046026,-0.702635452688841,-4.770250201170931,-3.4274717499031375,-4.815716703388527,-3.222207018884792
17,-15.146146818182444,-13.300757727056121,0.047930873806622774,0.6441631581268865,0.04793087380662274,0.6441631581268864,-1.5827046290142737,-0.20177630381969858,-4.060657728811067,-2.762083022546076,-5.879740354617152,-4.979716563548457,-9.570034074690204,-8.057797267461273,-2.13424943215625,-0.8295224349375538,-4.27733161726918,-3.571789308400403,-3.8320842156038637,-2.909134153327515
18,-16.00716750125022,-14.548985835939364,-0.02899123913509776,0.7227714249537418,-2.2898652233221113,0.7227714249537417,-1.57915464066549,0.150147341010599,-4.268859834762357,-2.5405748634385854,-6.229561774088914,-4.920119678731343,-9.72313445898633,-8.016243066931105,-2.0740464446514224,0.15376236606470317,-5.382166175637604,-3.299221173112354,-5.068265599185986,-3.171526989801847
19,-16.872597546219335,-13.100396252084682,-0.6664895245968714,1.2807899150120923,-5.050658496075397,-0.7036599174874016,-4.839564002098166,0.43923525496576316,-4.967967820862322,1.280789915012092,-6.2314774330783385,-4.05202621217866,-10.469964683952275,-5.2292479579698306,-3.0614609641863906,0.34706974178552674,-7.082342359734941,-4.0273411017483705,-5.4626021629856,-3.35751860713483
20,-16.961607104057975,-13.652304897386545,-0.24489448477168094,1.0761618789205216,-3.680322393121927,0.570736905090627,-4.503706578211278,0.4611168489737631,-4.696131327585093,1.0761618789205216,-6.457310534323549,-4.934795938586864,-10.620842911535766,-5.8399065181043595,-3.364475308193454,-0.2782996775510651,-4.797075932399744,-3.415876842531113,-4.773500378181739,-3.1491666562641427
21,-16.902281366953023,-13.054339294473408,-0.7583746655917594,1.598063420844988,-3.8640313776519624,1.1183029667939992,-5.067992980027746,0.3486364784751485,-4.740284947078951,1.5980634208449875,-7.369350816754993,-4.721569523040358,-10.571242065960542,-4.983760031613042,-3.8066384480094646,-0.35075718965103736,-5.322946484174125,-2.1482853202990735,-5.59122033161637,-3.0992669390869185
22,-15.895926555196514,-13.75243825275858,-0.3921693646885674,1.065887923829159,-0.39216936468856745,1.0658879238291592,-2.8152072803628743,0.02834328233483341,-4.438083885452908,-1.524982517225502,-7.371630743001582,-5.36657254985381,-9.688715737840965,-6.6499217540828734,-2.5426166860399086,-0.583624663471207,-4.457933135550569,-2.3534942421454605,-5.894072760313931,-3.474093022345297
23,-16.83400886780974,-13.486017583747907,-0.32611452021923565,1.1980943372183794,-2.943316280248494,0.9388352239975251,-2.162159129926015,1.2157429184764628,-5.796645976464644,-1.7166988953241897,-6.768853427090844,-3.398717174906093,-10.592557625705377,-7.129877724888857,-2.849390560983618,-0.31378767761059434,-5.327702540527361,-2.535835906071479,-5.08462072157808,-2.0792516819138545
24,-16.36392040589488,-13.609273174951191,-0.39076788613856117,1.2278301529791384,-0.5365592537622902,1.2351660089101646,-2.336271329362235,0.3730312450267306,-5.276236079742214,-1.8792587257947364,-6.600290578421553,-4.447450072955333,-10.149929767156433,-6.87438067825932,-2.6224192093907974,-0.4964554768184319,-5.03897472471552,-2.5322757733431422,-4.581407515685736,-2.478859070507429
25,-16.998858951596134,-13.432758021132242,-0.4256440438901581,0.8770870470745513,-4.455758381800592,-0.013550160199619299,-4.053211720152574,0.8229267206043006,-5.181589004066165,0.877087047074551,-6.604374446955927,-3.9871520859438014,-10.392054354235919,-5.332858236445569,-3.274008267103861,-0.29400283742488065,-4.91530512719155,-2.5354739253337844,-4.880368090116111,-3.2969766031946954
26,-17.098340583705383,-13.124361523134187,-0.9520462254851686,0.8405013330758566,-4.124146370401377,0.48262410415768225,-4.492164211288912,0.759529956802726,-5.444343719631434,0.8405013330758563,-6.778471377226077,-3.8473896576929363,-10.416803424777166,-5.107765909633945,-3.4194874476499946,-0.09775345176458325,-5.689996338789248,-2.4670543344502622,-5.407003701279323,-2.989064922974073
27,-17.21281031575339,-13.732790416816256,-0.8430537596094405,1.2087076212642354,-0.8430537596094405,1.2941535966005178,-2.9935921352878725,0.22336343852199986,-5.657358327716557,-1.244795283542433,-7.323106136730279,-4.529758933185392,-10.141039868566946,-5.929260291759885,-3.132010431049575,-0.4143310942174798,-5.902203518676796,-2.339039648746651,-5.267488145637856,-2.6426572521029805
28,-16.34317686029639,-14.128836409547775,-0.40701377955896917,1.1147726291655333,-0.40701377955896917,1.1147726291655335,-2.369932013050773,0.24826831339857236,-4.43511555857569,-1.4265156459569641,-6.915223634941082,-4.878965560871592,-10.273903630991443,-7.16811721044781,-2.5924342170582393,-0.5879882780005051,-5.065365094273634,-2.8547706645764053,-5.037942864038474,-3.062439483922336
29,-17.1764058530007,-13.417460483638578,-0.6975154071674703,1.504559207096241,-3.6916493383709263,1.2176505224313587,-5.004691153536551,0.3579675781228314,-4.743471458804622,1.504559207096241,-7.118310362194311,-4.582610862544815,-10.943644766742365,-5.488835293176102,-4.468817580504231,-0.7976182243551772,-5.367730362130144,-2.1365701433335715,-5.005231122922128,-2.584328314313977
30,-15.892766679706375,-13.982088818468894,-0.33573360188920154,0.9354847693697307,-0.3357336018892018,0.9354847693697307,-2.2361216697002586,0.23610586281586615,-4.7876346959183245,-2.1890800520455853,-6.853040618578355,-5.00575820918166,-9.666049537983376,-6.91161107058491,-2.4692658689958744,-0.639609297652153,-4.46304234210351,-2.6542623738634186,-5.022182073490837,-3.2013491523201414
31,-16.775053390102304,-15.348205898826674,-0.1358006868188871,0.5929973067201507,-1.4741128656357865,-0.4735734401387699,-0.13580068681888705,0.5930651541799304,-5.0413540830367785,-3.393528198697381,-5.4964393967409535,-4.579840832508441,-10.560171731029182,-8.992339834096608,-1.547052919359492,-0.32549016831829936,-4.197449233975415,-3.177002310296043,-3.7331623799080065,-2.95413336576604
32,-16.63307597712558,-14.359997752971964,-0.3112432864753065,0.9487049034877555,-2.5228288750134724,0.948704903487755,-2.003165705395495,0.2875984987415805,-5.16319424727543,-2.187047857067338,-6.257870864049755,-4.608250790928416,-9.974279441215378,-8.085115565785308,-2.4749280878510405,0.1653544537245638,-5.0099096142200406,-3.5977196381847105,-4.859399366781776,-3.409366233051329
33,-16.714250275426064,-13.99907749030268,-0.2899093039313132,1.285937288289688,-0.5650380684237141,1.2861117975320668,-2.1887237508118305,0.5259017948160054,-5.395830008298745,-1.9378011444193526,-6.816017754341441,-4.728139150049548,-10.031133341012064,-6.774497873777051,-3.6343202564852555,-0.8283928790834221,-4.823117387355277,-2.4814133879999285,-5.310761000735132,-3.2787919049944
34,-17.218544356537638,-14.36035486925797,-0.24970633462704067,1.3278368983697861,-1.0890376627814355,1.3282956139650197,-1.964513243643963,0.7736781802028417,-6.268146682335796,-2.4326112557639297,-7.163562165486283,-4.866866177505552,-10.39327157820876,-6.826113958332003,-3.6982101762950212,-0.8289287103834717,-4.995796277793168,-2.6475442623186507,-5.085863613157562,-3.0573716922798915
35,-16.817096164680947,-13.989849755686825,-0.48327498916518535,1.265759675727276,-0.5885357294256159,1.2657596757272762,-2.484134577740439,0.33157664568346806,-5.051935773752926,-1.4800434370579962,-7.637010397084806,-4.7104688130712145,-10.28767897740704,-6.8375195034781155,-2.6387808973345352,-0.4281917001513678,-5.940826261423405,-2.6590717223668303,-5.256533108330122,-3.0669167640655473
36,-17.33945370873933,-14.048117064051441,-0.7434822769695664,1.2472128467642138,-1.7553617565867028,1.2472128467642138,-2.428047832161158,0.5702528055757284,-5.851329325127045,-1.5510490749371426,-7.483463886713135,-3.920238756237798,-11.285370769101856,-7.234946479102684,-2.748907263594665,-0.25364147191494535,-6.097591143430849,-2.244996054079037,-5.549072557025241,-3.146584671675149
37,-17.22755005202672,-14.33252075038035,-0.456341535361492,1.1222343852631786,-1.4170170184095356,1.1222343852631789,-2.1284061441233124,0.6205072190612556,-5.717655012771935,-1.8802754882640873,-6.772413627729819,-3.962602706227632,-11.154489353499436,-7.540159457432801,-2.4048971142949784,-0.1798269914386279,-5.65920471396182,-2.8552311438983606,-4.989333964288325,-2.967195616709738
38,-15.332528304184601,-14.737362328942543,0.07047821107342933,0.5627488108139572,0.07047821107342943,0.562748810813957,-1.1739939316390609,0.0006875089732085726,-3.740902202486787,-2.7340204808787547,-5.98755931941075,-5.24016350492894,-9.417186353511731,-8.263561504762976,-1.8230562644858628,-0.7753137176168815,-4.084191741952429,-3.521334690513717,-4.0776540313022185,-3.454106499357838
