,o_0_lb,o_0_ub,o_1_lb,o_1_ub,o_2_lb,o_2_ub,o_3_lb,o_3_ub,o_4_lb,o_4_ub,o_5_lb,o_5_ub,o_6_lb,o_6_ub,o_7_lb,o_7_ub,o_8_lb,o_8_ub,o_9_lb,o_9_ub
0,-10.506087912551758,-7.623531468535287,-7.4596755835036115,-0.9071040303056205,-6.720983336383866,-2.9539466579072604,-5.7839664458562075,-2.6701776778058908,1.5276980800451816,3.427029166491738,-7.598306754625013,-5.260804805828583,-11.485535821519951,-6.48435166660611,1.5276980800451816,3.427029166491738,-8.349122274657086,-2.693637446992846,-3.7125233908880064,-0.744359205182924
1,-10.243589155477526,-7.274174232101887,-7.937751121159982,-1.2471170859263097,-7.143181516426285,-3.230532523865379,-7.9349751362233665,-4.320005187571512,1.991416129403276,3.700796723791531,-6.845873045653447,-4.435292847132151,-9.416798072399365,-5.0460887476340055,1.991416129403276,3.5838475664209604,-8.55657324921533,-2.735278697394987,-3.5800051109057422,-0.5048911669411156
2,-12.376158540414107,-7.630656482531178,-7.769438188991209,1.1792188965216266,-9.743447905344437,-3.693162067399552,-8.484567801491568,-3.7629510819241916,1.3536900821047702,4.2560926782499475,-8.704294661442354,-4.79067679916362,-10.939413774714144,-5.423052244892876,1.312045306805521,3.7781871441457313,-10.364934865385084,-2.3056614222544254,-5.11198651505908,-0.6435240796627988
3,-13.456534843563906,-11.25751918542652,-2.697791975685436,-0.6586348909099322,-5.198291788540872,-4.575495747587999,-3.0490508591356376,-2.510401132649168,3.5657327787793616,3.8049763785569777,-6.230485843470132,-3.9683053185437283,-6.839088900602885,-4.441888294773625,3.5657327787793616,3.8049763785569777,-7.950326609601005,-7.02312879289257,-3.8657317773335125,-3.4286143603318355
4,-14.698393902481355,-8.934089617676367,-8.303688974190251,-0.5099245819357912,-6.339333192137117,-3.3426772821239137,-7.241694998797639,-3.450761587472103,3.177247593399577,5.041747173720173,-15.43875424036166,-6.600514505019549,-14.249384864282748,-5.711562543857168,3.177247593399577,4.946008959741319,-10.43779975429721,-5.202190492782345,-4.166763103511781,-1.7065089981377575
5,-14.448860734401741,-5.321871171124464,-11.8334325147835,1.102201470752389,-10.421553239531388,-3.2188080070827434,-8.22617585150791,-1.2900997231244369,0.9073813424555685,5.206201157027056,-13.723588925790002,-2.322449324879206,-16.118290776796023,-4.435719517132799,0.80899703213945,4.525174416418923,-11.894072469562305,-1.982451114322446,-5.711698861683265,-0.2296750229585519
6,-13.640713255878483,-6.9132114165085845,-8.63568922982105,1.100834564675775,-11.010819240067175,-5.306553176608117,-9.73278047691152,-3.533684420971078,2.154062690882796,4.994773528033069,-12.928491729937797,-3.5310586116938953,-14.58022676266846,-4.504756596943896,2.154062690882797,4.774913742339014,-9.949120565684881,-2.382273145870605,-4.042704118667205,-0.11675067695473873
7,-14.274999532324776,-9.218297537936126,-5.050700383772865,1.0308928006689317,-8.533909755988818,-6.002707322682364,-5.741030101130052,-3.02686778765981,1.980874035696575,3.696162634900724,-12.97896148059173,-5.083160763685877,-12.31709100078119,-4.928823957169191,1.980874035696575,3.696162634900724,-7.055164004554667,-2.8374010684218414,-2.128251495498146,-0.3171933121478663
8,-17.395905479310905,-9.524758408025917,-9.354059368180831,0.6516830737104642,-6.206834579602944,-2.8989774220860944,-3.0198737295517306,5.266432718538104,-7.66353651968309,3.88314011151105,-12.397949749438876,-4.765328201975397,-17.507061156210185,-4.940990479809704,2.3998309006919847,5.266432718538104,-7.222692964548216,-3.390447498107064,-3.489086537908773,-1.7634735562677653
9,-15.73973453051385,-4.624709458587056,-8.025096838698683,0.5820028089269127,-7.321393498604586,-3.2229624735792717,-10.769520091876126,-3.4088034525467457,3.3419838194970874,5.723435206205718,-14.779466615963674,-5.654531439957489,-16.138699085729115,-5.35419321334796,3.3419838194970874,5.656278334201551,-10.222851131408598,-4.029289397839179,-3.5831261109661057,-0.021778765701372826
10,-17.66848571940445,-5.105592791932565,-10.352973618555264,0.28994988362621266,-7.999077693741034,-1.742368128014086,-7.750222518369476,-1.3811557906108236,1.711229854783137,5.012626654894223,-14.373985236035843,-4.355592341525545,-16.18213373319239,-4.332007241508524,1.691665020678192,4.778065321813228,-10.83407602003873,-2.3320295460698266,-5.997517921800488,-0.7376246293734077
11,-15.29145776651086,-4.09370790259421,-8.1147983698801,0.6234544734706362,-8.34277509168929,-4.105661597402976,-9.831259630133895,-3.260019823819065,3.0522472793131628,5.387659020216337,-13.519115537255828,-4.6573379438950395,-14.45739574447357,-3.7382614410979222,3.0522472793131628,5.311000219645293,-10.949472537850557,-4.581279869199657,-7.1295988282805896,-1.953047987128551
12,-14.856549290249276,-4.825021630830129,-6.223302508685948,0.8772582767309312,-9.486544089446607,-5.788903706219919,-7.075321944959096,-3.0695456531386496,3.0437286212647714,4.890696890146605,-12.916324431755868,-4.571547861141867,-12.762600345275835,-3.5058156816491195,3.0437286212647714,4.867554667705818,-9.186135027755924,-4.096033713538381,-3.337375425882233,-0.6184096535635857
13,-14.776264449674107,-4.9888700652504605,-5.841267628396401,0.9201119182180275,-5.873882060313473,-2.961181306335956,-5.3138005871527305,-2.0032961904869757,2.701451436081342,4.43855371461915,-12.542737992310062,-4.321055821814193,-14.026063090564678,-5.319097379616834,2.701451436081342,4.43122494761186,-9.362702241977486,-4.562974057828608,-3.430342194205561,-0.9440412954357034
14,-12.169806286852321,-8.140032539119865,-3.2298122308225583,-0.927118070616157,-5.783017474195619,-5.079732368203046,-4.9089706626211855,-3.415444917980983,2.5547861806096144,3.4280805475079497,-11.73592252386498,-5.475148461940583,-11.82403706754893,-6.8555467885320835,2.5547861806096144,3.4280805475079497,-7.89595168097802,-6.848924449073673,-0.7624542441035111,-0.01252455296304511
15,-15.534034166144291,-9.35529672548881,-4.839300788147529,0.8528860453344613,-5.254282061252893,-2.7608060934997973,-4.981244978009929,-2.6086890977707826,1.928182361898476,3.6617797271465666,-13.022946970686245,-5.3898058825055095,-12.7878270143881,-5.823941378035804,1.928182361898476,3.6617797271465666,-7.018674636555421,-3.072279982877211,-2.224405943227239,-0.5113073773968861
16,-15.331736268365747,-11.30018312657149,-3.594388403041898,0.7930087160219468,-4.65644085070003,-2.5001645612109664,-4.4996679086045726,-2.6364060238628557,2.2265040882839147,3.514299061090714,-12.954159200779639,-5.9808966266751975,-12.307523628495872,-6.334444357890167,2.2265040882839147,3.514299061090714,-6.054806221908112,-2.7483577575877787,-1.8508658961605637,-0.9034367389113727
17,-16.90765969823987,-5.767966646295177,-8.104016632578837,0.5551679482107189,-7.256997198442278,-3.158585401445507,-6.229284000655974,-1.7729219440755388,2.8528014296894493,5.12254805067288,-13.98371577269143,-5.191548207407797,-16.02299198110455,-5.26512186965359,2.8528014296894493,5.055392496090841,-9.69455215881423,-3.5010123203306005,-3.8555664319457232,-0.29423320933962316
18,-18.160332610172404,-4.422973438426854,-12.529888292617139,0.5461416997957458,-8.039056122012585,-0.8368993132667253,-8.167416088419404,-1.1209613062965218,2.2950738196832465,6.275137848646513,-16.071500183807395,-5.087412451272877,-17.108058435065807,-4.349932607191306,2.221878585312515,5.828236185808897,-10.867293560406232,-1.2695562295232956,-6.935148060654742,-0.8369094692354775
19,-14.772337873494564,-6.297460727614783,-6.135749678533136,0.2972424365199576,-5.891217922152738,-3.4317901788906213,-7.13015603042092,-3.303177709708296,2.685573166248172,4.249630309135786,-15.02086438606142,-6.727852718453162,-11.927472325868173,-4.0865024972806445,2.685573166248172,4.247908186472239,-7.0307843902606,-2.5635698970677305,-6.062129497615787,-2.423162055294404
20,-16.25506632917482,-9.105017155233265,-4.8040869650329,1.1507241380669548,-5.630198705923426,-3.235287125923212,-6.6533041278639375,-3.278680785564736,3.4048530538389286,4.9234656910012875,-14.073814908715583,-6.180494031367013,-12.700728716757173,-5.301225112035392,3.4048530538389286,4.922160107952976,-7.835457919072802,-3.741754872118495,-4.486558133653391,-2.1318832832594405
21,-15.21709654958371,-14.511533065494195,-2.0381445138646175,-1.3838723298462958,-5.938346985258709,-5.738520238729732,-3.21028139887984,-2.804662358141379,3.5365834128451428,3.8194661290624548,-9.868616850775327,-7.763374786153886,-10.270494005114749,-8.655754186330922,3.5365834128451428,3.8194661290624548,-7.355431843833738,-7.057936498779613,-1.8671374776213052,-1.7269153919929106
22,-15.530899454312038,-5.977291978282062,-7.006786057631925,0.25650506975832965,-9.545831514878987,-5.9600142610950275,-4.3675465069844694,-0.9694782472541097,2.804635855369256,4.574070192367903,-12.754068593917944,-4.491035884974204,-12.966163737168944,-4.097393827622206,2.804635855369256,4.562087741687051,-7.765336577202683,-2.8801555519385706,-3.8510089051607563,-1.1884444348048142
23,-16.13401085260512,-5.777918039123425,-7.856344206891498,0.44512513158436384,-6.860256241174083,-2.7797360141319585,-6.246469824479458,-1.8806518673747252,2.3517009051447464,4.430501855404248,-13.970840079816213,-5.305628707962668,-14.63866664498613,-4.9721578081389906,2.3517009051447464,4.395575472156201,-9.430318546407843,-3.948088704837965,-3.748692330735027,-0.8563450798628591
