,o_0_lb,o_0_ub,o_1_lb,o_1_ub,o_2_lb,o_2_ub,o_3_lb,o_3_ub,o_4_lb,o_4_ub,o_5_lb,o_5_ub,o_6_lb,o_6_ub,o_7_lb,o_7_ub,o_8_lb,o_8_ub,o_9_lb,o_9_ub
0,-19.771436937580194,-12.23373268544432,-4.1063362141139805,0.19571905881522525,-10.13147561770601,-6.399377597445542,-12.32551468089369,-8.377205771828692,-9.660707946844271,0.31418491192162,-11.44972241722946,-4.9051496364238725,-14.417908154365916,-7.0808545527178,-4.210541821960986,-1.0166191521411143,-8.387977450465163,-1.4985135344283305,-8.11167449327574,-4.91952288537968
1,-19.238678179485454,-11.721430280616348,-2.7591597815044224,1.0100121792745176,-9.336729949405605,-6.578223758145022,-13.55328235505474,-8.873297154778093,-10.794075719639658,-1.248803589347094,-10.810984100516118,-4.8765051051364825,-14.208481870529551,-6.882922109535162,-4.801963121627225,-1.5175883943728499,-5.312686887985688,1.0772496542582914,-8.433169367229075,-5.016842524015654
2,-19.105506428012934,-11.450892625017724,-5.564146139193326,-0.13327647216728974,-8.124051717593417,-4.01644483351459,-11.875964816319817,-7.657871162022154,-10.16746624521911,-0.5878660603066601,-11.192706700204871,-4.744990246977114,-16.736483178970715,-7.459282284913487,-4.194392889243184,-0.8875005307917796,-6.092339336251219,-0.1332764721672897,-7.345836183351295,-4.112204614102101
3,-18.460022777053858,-11.224419831580748,-2.85478686587885,0.23992979825379157,-8.375502196602715,-5.669618319184009,-11.587910720492191,-8.387170871688674,-10.30233158878982,-1.1500084764512806,-10.215730473684,-4.207556586503051,-13.918451961067815,-6.837758179092264,-4.0658148350567815,-1.3422660662171744,-5.635811167125192,0.2693828536818428,-7.311435836417791,-4.301354936479065
4,-14.181162747811548,-11.583600979822165,-1.6812191057428911,1.0583238885947177,-8.464384144024606,-6.9189158494179,-12.169654590654426,-9.735956250829481,-3.1378012830593143,1.0101754859575316,-10.606861987794218,-7.618804381790625,-9.116523062142434,-5.3998100402936,-5.858150763982609,-4.312748937639933,-1.6812191057428911,1.0766431620965404,-6.660801420728478,-4.189180196914473
5,-19.616296934360207,-11.466989867175688,-2.7150752139277756,0.6553172514965563,-9.563992259068703,-6.612109729166092,-10.625912703473142,-7.198850498969357,-11.952104687318206,-1.0444228213754791,-11.629605224768948,-4.345402170928266,-15.277503982124228,-6.533578737698395,-4.068728802064029,-1.0548195007567607,-5.866741362806761,0.6737604929755134,-7.033618741222502,-3.711800514726858
6,-20.776304636577454,-12.580421318199438,-4.14331265212968,0.7804161383941854,-10.721914953757572,-6.305032767917752,-12.247332824480734,-7.489523605878155,-11.058159231767057,0.7804161383941854,-11.888188986212178,-4.531182344435432,-15.249949291286368,-6.160986385057257,-4.15837913732411,-0.25309998424102886,-8.55413095963498,-1.177715420784836,-7.722555334835003,-4.4407509246527
7,-18.514094342833083,-11.178451838334315,-2.355915386695415,1.2815479441720137,-8.413744049083226,-5.951446717625758,-12.999911185980224,-8.570213247070853,-11.473221063241363,-0.15771455752551589,-12.163100329939885,-5.033382230693784,-14.843471979819371,-6.187015605599734,-4.682458320832941,-1.3945177093739114,-5.245631464757228,1.314953063304226,-8.123013680009656,-4.999331591445537
8,-18.98657595710717,-14.2416370011343,-1.635169660145104,-0.46250043949385056,-8.285325986213715,-6.213669731047925,-8.632199922144888,-6.376744882039466,-11.041461916243401,-5.975631719299892,-8.998354389929773,-4.919763401787148,-15.320280845367014,-10.954651922983974,-1.635169660145104,-0.3329583171134196,-6.132995659813465,-4.0370955071919425,-7.736376954115969,-5.956344657769938
9,-19.112325333353027,-10.357759304771509,-3.5430157971568406,0.989771787071728,-8.213528033620683,-3.8865470826004938,-10.45624545721064,-5.922898454094927,-11.874387114867568,0.02946520922958837,-11.471588660472962,-3.891645557968877,-16.370242375818393,-5.841003669335149,-5.344269819309886,0.40641730396697895,-5.904670622966863,1.086893264825146,-7.421302961171485,-3.7640155126315804
