,o_0_lb,o_0_ub,o_1_lb,o_1_ub,o_2_lb,o_2_ub,o_3_lb,o_3_ub,o_4_lb,o_4_ub,o_5_lb,o_5_ub,o_6_lb,o_6_ub,o_7_lb,o_7_ub,o_8_lb,o_8_ub,o_9_lb,o_9_ub
0,-20.54961766093551,-17.630150689363433,-3.6557722857560426,2.422066276446098,0.9155248672721494,2.422066276446098,-2.598046052417377,1.9587975726820577,-14.423259299446928,-9.50377253644401,-3.3594772112673343,-1.6074472923458718,-12.103595539973304,-6.4508367269127636,-7.199250502059295,-4.615378127384502,-8.952903726937494,-1.86810647621683,-7.151020352991588,-5.465688303917863
1,-21.12090193299229,-20.371065936180344,-5.6301061620627095,-5.032443687255139,1.852918334812336,2.1887907885763744,1.852918334812336,2.1887907885763744,-15.3453143545785,-13.324060574602838,-2.532015208485321,-0.9549560530222974,-13.257927411613446,-11.199410427885248,-5.3265322322450315,-4.716162707923766,-8.325116178771815,-7.523512094381277,-7.058703936953819,-6.5542283370707555
2,-22.63736464591976,-19.889399831211463,-7.820637228028447,-5.353120133429264,-0.49411946661378126,1.8702917287711855,-1.6356655540592806,1.8702917287711855,-15.515271023212627,-11.30938067390504,-2.2060048238168415,0.04969309500990837,-12.922177837173024,-9.12252009276715,-7.165731308861464,-5.101116751661493,-8.009904199723614,-5.468843723574514,-8.903462281846032,-6.170915734299272
3,-21.75192774476831,-18.869441925641336,-7.463804776101606,-4.596479905409063,0.6002736964883775,2.833228521817361,0.6002736964883786,2.833228521817361,-18.241784091504478,-13.829779037529505,-3.4059076345918013,-0.8678821328034649,-15.522591037621119,-11.310038497963713,-5.368473539246321,-4.121797926612796,-8.266833663603173,-5.724539243537318,-8.92847123044871,-6.139359268986113
4,-23.577811485407178,-18.2225494562224,-12.000000261596378,-3.9209751939356923,-0.324704561970363,3.6134899141240924,-0.3247045619703629,3.6277542787138373,-18.28812265067873,-11.785179190151949,-3.8297577242362912,0.10984125524173693,-17.580277306959033,-8.940210450197679,-5.861835703595127,-3.6512256334535778,-8.557652042527515,-3.876505147998657,-8.741457531953488,-4.621739358747062
5,-24.42565961042419,-18.245474087064363,-13.58069173387777,-4.613438772787586,-1.1832657956879031,3.302499406733982,-1.1832657956879022,3.337081171805039,-17.59038980574237,-10.24459486844097,-5.164181757355194,-0.5187105922625694,-17.552722616121173,-8.521917451847049,-5.3070801598054045,-2.849506116937846,-11.356317300915066,-5.835341122867677,-9.28277175804895,-5.219811462678507
6,-22.783172923719768,-18.724711370382465,-8.263088854896475,-3.8438320738677705,0.8812382538329969,3.6829996116975914,0.8812382538329969,3.6829996116975923,-17.283744958515825,-11.894395993638195,-3.4787855978693085,-0.43969488908257626,-16.934928864543988,-9.482158887432302,-6.635649786201695,-3.33995356253532,-8.786386265700528,-5.375155728111841,-9.526954095785586,-5.69994045275246
7,-22.13120618398692,-15.882151911247014,-5.00208857136517,1.7889591673834266,-0.8646344673606106,1.7889591673834266,-5.553578638379899,-1.3434926602411457,-15.367320066196779,-9.560690831223573,-4.9311464216539935,-0.3459129420096111,-15.33702811820223,-6.777683607349433,-11.053002650179614,-7.30961919520845,-6.961871939604245,1.6715130212421139,-8.965661388278916,-4.727021891203938
8,-20.70467088831309,-15.997316292211757,-10.57884589577526,-2.223019657710486,-0.14227752900271798,2.8925536461336296,-4.329347556863292,1.2897497801022793,-17.6500817486963,-11.99736059216594,-0.14227752900271798,2.9239246819633986,-14.625664059506722,-6.938917012326907,-8.122126305057371,-4.3028075102385035,-8.12569745305401,-0.8797964709001762,-10.276385046653004,-5.849893934603953
9,-17.54454420457012,-12.979671034387689,-4.802341881098426,-1.9621735738637813,1.3888350820201958,3.4005037642864506,-6.035395374554993,-3.533545076966539,-12.461785784255133,-8.45903402297538,-13.067554470968414,-7.459001415091283,-15.5398649508234,-10.836635590956645,-9.515899755280115,-6.402987744876552,1.3888350820201958,3.4005037642864515,-6.937209537164465,-5.201914220190111
10,-15.279335306300577,-15.234217310553987,-1.970321794677469,-1.9337033728324045,2.5966237271720485,2.617897737593622,-4.444895438261979,-4.4062249877688995,-11.339730949853159,-11.300138023274236,-7.0639421446587605,-7.011189671663817,-11.129433111839298,-11.081480846113818,-9.322827179816088,-9.249382318574186,2.596623727172049,2.617897737593622,-6.4149502947818124,-6.374585425509183
11,-22.887162599992635,-11.857027518215878,-10.39620406459236,0.17519204735871208,-1.949085628140429,2.469426462539483,-5.989381626654682,2.371713788542335,-17.29855698609773,-7.4948939349507295,-8.233190571979081,2.2869814757723366,-19.308983605166716,-7.161481258277824,-12.047261657479078,-4.684798024455879,-11.531155493635863,2.469426462539483,-11.226511097231134,-3.885662963683064
12,-24.34637142722388,-11.458655261233432,-11.626329464507956,0.9852733770385385,-4.157685535579087,2.7347581933921155,-8.823276039212942,1.7913845040456526,-17.76719040568242,-6.232392115203814,-10.592098772953245,2.1362461571116005,-19.366104684934612,-4.395613655727263,-10.826686101965606,-4.478773599697376,-11.103389186537877,2.7347581933921155,-10.734492308673007,-2.0712314215219294
13,-24.348260210282287,-13.406667053617449,-10.037887507654798,-0.11074204182205771,-1.8235807819315033,3.130298823152799,-6.210476844534614,2.7507238598614716,-17.953343786289636,-8.289069556926998,-10.371902309001975,1.1824284172991895,-19.738226796053887,-5.375146135486272,-10.921097616665065,-4.490146529768015,-10.163357614769904,3.3314874330535527,-9.972955148985367,-3.036955752063244
14,-15.445290578719732,-15.38225205107836,-1.954349765724523,-1.9260315902158927,2.525776488973348,2.541439684651243,-4.246644401382815,-4.203228015575833,-11.308822304220827,-11.278203850795768,-7.23582588455266,-7.209624897902947,-11.026347838482174,-10.989264845594166,-9.599654412066055,-9.571733989141348,2.525776488973348,2.5414396846512437,-6.281782434857965,-6.264442189220427
15,-22.057589916051164,-17.859461227652446,-7.978265950014964,-2.6268543816598027,-0.9316346116096317,0.9829669669767371,-7.045276506056754,-1.7390757591077417,-15.189162791312139,-11.877923081296894,-0.9316346116096317,0.9829669669767371,-14.982945950971256,-10.469793834054652,-8.345866262649121,-4.567651591623381,-9.561832933692132,-5.240160052849179,-13.533423056710996,-10.365309100583648
16,-23.3733118582041,-6.482424827110576,-10.743444201157505,0.5425142855082686,-2.891755320204911,2.661190646326527,-12.162514122731986,2.008408227002622,-17.56235944359297,-5.709352613636376,-10.515599558218527,1.5046627346891912,-19.00367175603175,-4.176107778398832,-10.963050423220968,-3.656684115499017,-11.684949232431078,2.661190646326527,-12.515572851217826,-3.4896851693493254
