,o_0_lb,o_0_ub,o_1_lb,o_1_ub,o_2_lb,o_2_ub,o_3_lb,o_3_ub,o_4_lb,o_4_ub,o_5_lb,o_5_ub,o_6_lb,o_6_ub,o_7_lb,o_7_ub,o_8_lb,o_8_ub,o_9_lb,o_9_ub
0,-6.10816463525407,-5.629311253069797,-1.1466710114230745,-0.3163033259144201,-6.015212000650249,-5.833476209624979,-1.519993615422457,-0.8335466509064009,-6.012247037763402,-4.829686765807918,-0.9515821425706069,0.1724290489219149,-12.228311769974733,-10.786784649230743,-5.9363881470697555,-5.555698475490012,-4.306592767049253,-3.1782724122287895,-2.399402797532581,-1.6326882744413511
1,-5.561578541726589,-4.690006997447146,-1.2865023774405344,-0.7735812872946806,-5.8931612863418925,-5.457937353833885,-0.874977806483885,-0.3495605414112375,-5.504946407551572,-4.575587600358665,-1.8680201231248605,-1.304598050356339,-10.372216121836875,-9.512895935093248,-6.026450444755279,-5.812114615614214,-4.298215803612647,-3.6012482836473767,-2.106562789100934,-0.9259830960985012
2,-5.6281481590121984,-5.507721719602307,-1.0706323453535638,-0.8618038657243685,-5.924386482549394,-5.877729752644274,-0.8804035249434512,-0.6891698886950817,-4.574173354233305,-4.305223806364939,-1.3752787946299065,-1.2523678955622017,-10.393105635729928,-10.043245722460773,-6.022771933525835,-5.920129972199598,-3.731189354002928,-3.4367719820801543,-2.176689661418398,-1.9838692627432182
3,-9.162173774791881,-5.3582938915802965,-1.5305639834453664,0.09482140618437018,-7.753622992007124,-5.900709914974287,-1.7075318155910397,-0.6903090377648677,-7.156265153564549,-3.740400453828155,-1.7352060134786726,0.7544145831593041,-11.989383372840923,-10.000270806561556,-6.023876162576844,-5.1076143571835635,-6.005077806669673,-4.057890124101509,-2.2811696997754867,-1.172450841079865
4,-7.298433211399242,-3.5051530365605803,-3.7266954512645825,-0.504662098639697,-7.6948056943559395,-5.367675603531936,-2.635676309231175,-0.7477737789352741,-4.869201537998858,-0.20897335993746902,-4.175124681089073,-1.0190215617318552,-11.491413981032867,-7.195624561179587,-6.685756127364453,-5.571235437567035,-6.388077224527175,-2.3088999781848867,-2.9364162351315217,-0.5046620983017345
5,-6.942917314125225,-3.8510110967260336,-2.2652220120489654,-0.551651403117752,-7.123712003936564,-6.242387056253713,-3.8885608365138378,-1.140909743820543,-5.957250846932575,-1.6636135913268726,-3.5536432475782926,-1.043264513498325,-11.281987698252978,-7.466235692377183,-7.1081559254477416,-6.046902388414248,-3.47705137975476,-0.39599853280621256,-3.475381223733055,-1.236413986596839
6,-6.632502701831982,-3.196064155267444,-5.184505376343928,-0.27524639786220817,-6.060550321921772,-3.502967996134731,-2.5515176448919417,-0.028439169128736452,-5.330641370887558,-0.8854711315631298,-3.9159476519562304,-1.004860387259319,-13.809989005637664,-7.347779615980734,-6.735808050294867,-5.4421168162177,-4.092439110313233,-1.5619357391991182,-2.284799216839523,-0.053329255742331494
7,-5.996810670325088,-3.094406995223835,-2.885199400906764,-0.2604959401651228,-6.162885166473207,-5.007098001971219,-2.6328429275899246,-0.7398392812659349,-5.6585164188096915,-1.064725693100489,-3.209325085750149,-0.4442755342461173,-11.127407387209434,-7.088982312880113,-6.776603439857615,-5.873865990589062,-3.7597822523787032,-1.0983778637989112,-2.2821071626010467,-0.15158087418725086
8,-6.854283720853194,-3.3556244269212745,-1.9169007999201615,0.29608640621052845,-7.261994652329203,-5.835830722234619,-3.079514561531445,-0.9062097776733407,-4.683236607846898,0.7345087615152197,-3.551271651675741,-0.638642630074173,-10.356211073258196,-5.868083888975282,-8.5210863823692,-6.219569489969571,-3.6037574267810117,-0.46683769479083503,-2.285776252982099,-0.08713355505218123
9,-6.835099292113078,-3.3690751609606004,-1.2183305329938412,0.8981499423744423,-6.036233063224974,-5.029873214274024,-3.235811006588241,-0.9521681629575484,-4.479446905411484,1.5018390727539854,-3.1972550586457977,-0.028424539137631433,-10.211374834698937,-5.347630294350286,-7.325953538219133,-5.9756321271084225,-4.319415407177681,-1.6711475440961527,-2.297998947717884,-0.14672562604149197
