,o_0_lb,o_0_ub,o_1_lb,o_1_ub,o_2_lb,o_2_ub,o_3_lb,o_3_ub,o_4_lb,o_4_ub,o_5_lb,o_5_ub,o_6_lb,o_6_ub,o_7_lb,o_7_ub,o_8_lb,o_8_ub,o_9_lb,o_9_ub
0,-16.059213815164533,-15.702686562826708,-3.7167636766983465,-2.9428551846486544,2.5990413481853167,2.752270037301806,-5.286607734830415,-4.981029678163177,-13.791828253457975,-13.411900706795105,-8.960811217210162,-8.681380374436081,-6.5470363218808725,-6.2428338075414604,-14.872808959341093,-14.70000591960216,2.5990413481853167,2.752270037301806,-7.5218913323471215,-7.421731899566173
1,-23.904785007117557,-19.44777276899019,-14.402783178100426,-7.072749555691858,-1.505268664811717,1.9679081128400981,-1.505268664811717,1.9679081128400981,-24.144173864752517,-16.942667991488694,-10.723624029263657,-6.438625750969621,-17.908732630918045,-10.308242955762688,-10.440781540798937,-8.295377087202496,-10.323835128833167,-6.151854864126504,-9.868463241807781,-5.977814750014624
2,-19.482042122294192,-14.204641307606247,-6.949361278316611,-1.9140017346423472,1.226704889236269,3.6546466102269957,-5.890984045815401,-3.1016256286688066,-19.599109845097622,-14.281310822370259,-12.597012305656996,-8.695889261745524,-11.158248606460127,-7.23967508127281,-14.074372336805444,-12.275020810760358,1.226704889236269,3.6546466102269957,-8.676869454835055,-7.170636077731675
3,-16.040714447836535,-15.47121516501634,-4.3432836215347095,-3.107079857865231,2.493868691204582,2.738628742468863,-3.8785105899119996,-3.3903950728611942,-17.209499750429828,-16.602621976208177,-9.83334451592678,-9.386995285919271,-10.144767974593446,-9.539493283455865,-14.568719762144582,-14.112998040512787,2.493868691204582,2.738628742468863,-6.807344846705347,-6.639296895787028
4,-21.490455083203088,-15.452340581196275,-7.632761231550296,-3.2081667531811333,1.3600510377833286,2.5980046937528316,-4.717385548979646,2.1707670052110335,-21.804351180093793,-16.25404783068175,-9.602813335633408,-7.530239947659119,-14.781556601349074,-8.285153642022017,-13.88350245374346,-9.134075213866158,-7.396295380037811,2.5980046937528316,-8.56130293343887,-6.659206693586849
5,-20.510985391692724,-13.397328206398095,-5.4138964188632315,2.306550001897589,-1.743306422761289,2.566194275642834,-7.575648551348737,-3.083483179114724,-19.45764145426611,-11.04366405000334,-12.368983896371962,-5.708665335764385,-11.70444417884633,-5.180314702563343,-15.759343095528736,-13.104294046230825,-4.817817510443053,2.566194275642834,-8.530004204533826,-5.243845945735881
6,-15.239768028066848,-12.959317333382348,-6.611108762967612,-2.9489477619521396,1.9280583436520604,2.748998417332406,-4.5599162833360385,-3.0001205691550035,-17.412891364615867,-15.451382165599085,-9.053436558071276,-7.385607784314748,-8.011394272036124,-5.906326468681966,-13.395437401535807,-12.502568407688358,1.9280583436520604,2.748998417332406,-7.310165104267934,-6.797978894229456
7,-16.72734209386007,-14.665346803630083,-5.60256259023004,-2.0063149164362866,1.9979339448871225,2.8817939128921615,-4.334934486151883,-2.753389635496429,-17.6323596804942,-15.541122692215806,-11.917399901923147,-10.158208391111856,-10.54853709964054,-8.880020787990166,-13.488504790588456,-12.559519314476796,1.9979339448871225,2.8817939128921615,-6.757739053259861,-6.058625203610144
8,-17.721682937020116,-13.865233450963894,-6.651052760891104,-2.265177005185618,1.691174044931393,3.3387909189433223,-5.402767452902168,-3.150960740021789,-17.590995175216516,-13.925049646611148,-15.54159177605182,-10.673516242617278,-12.900311142574356,-9.372477447855148,-13.172928266619394,-11.678290090814679,1.691174044931393,3.3387909189433223,-7.168774938133313,-6.230219967937161
9,-20.492917960370235,-12.164335302635784,-9.444625973708922,-1.0352871348209,-1.6179352663516993,2.506000399766656,-5.501662882674816,0.2935519467120385,-21.409749892746746,-11.884163216556011,-11.08978491998469,-5.165910593923477,-14.842866086262793,-6.042455341621087,-15.945824235904865,-11.542968325172454,-8.650989088048735,2.506000399766657,-9.296183967288119,-6.296291562626218
