,o_0_lb,o_0_ub,o_1_lb,o_1_ub,o_2_lb,o_2_ub,o_3_lb,o_3_ub,o_4_lb,o_4_ub,o_5_lb,o_5_ub,o_6_lb,o_6_ub,o_7_lb,o_7_ub,o_8_lb,o_8_ub,o_9_lb,o_9_ub
0,-7.551199822313244,-7.327194223034097,-10.5386666492489,-10.132126561005016,-11.76472104403139,-11.546924679997598,-6.258253112878139,-6.162018309193418,-9.276416972680758,-9.154541890840761,-0.3916797680550299,-0.2531002769950581,-0.3916797680550279,-0.2531002769950561,-12.31574337604266,-12.226413169932766,-4.306091393552667,-3.8807645684259167,-7.354620092541508,-7.217164359367358
1,-8.726946457661342,-6.931371215897471,-10.51926760815963,-8.398841545624704,-11.231673374623277,-9.619754500776128,-7.428840980547515,-5.2266034304649365,-9.80912519592359,-7.888939839524166,-5.272110026761272,-3.8981249396812307,-2.5740637559278796,-0.8460906507070385,-12.325175675617764,-10.39992179941299,-2.5740637559278796,-0.8460906507070385,-7.22886967208902,-6.3425400295450345
2,-7.71032734193916,-7.127670415081379,-10.294157362244368,-9.553182844534838,-9.866481612293374,-9.228775972825352,-5.679856181919458,-4.873100241038669,-9.212746600838443,-8.492707997575385,-4.809449485800866,-4.297998591342981,-2.229922428141259,-1.5807710980839285,-11.703113779032027,-10.999569779613932,-2.229922428141259,-1.5807710980839285,-7.326668481813077,-7.039063953777065
3,-8.432148139469938,-7.311726197756581,-10.165184299469594,-8.821882354403398,-12.265261993982715,-10.778029290631377,-7.119425267455942,-5.693619889066273,-9.383398987497218,-8.052566484517031,-4.693723098257129,-3.8080332570303006,-2.2695765305912743,-0.9941408526420725,-12.812042156957185,-11.450431588520011,-2.2695765305912743,-0.9941408526420725,-7.010070214059445,-6.311484141509588
4,-10.471412623162793,-7.755259186711532,-10.936940099871615,-8.481051469618556,-12.517048989350059,-10.556487403587122,-7.089672436662842,-4.998219330301796,-9.761337165526841,-7.724217530530156,-4.734582578792226,-0.2077195294151457,-2.76371985211065,-0.2077195294151457,-12.678151501584393,-11.087580087767432,-5.079049673552246,-1.2722868267852623,-7.471720423497127,-6.1988542199492045
5,-7.129180128138472,-6.945957115618169,-10.207215430699474,-9.95094478521738,-10.767859927092958,-10.55745664855927,-8.355044833446922,-7.2788202851989,-8.314136598571263,-7.816789957100535,-5.052309992468951,-4.749806712988605,-2.803642592664591,-2.5176702863619758,-11.076851474737344,-10.825771398690215,-2.803642592664591,-2.517670286361975,-6.78853873705231,-6.587266265434694
6,-9.13466844724801,-6.131116684553186,-11.01118199750973,-7.370745409416668,-12.11575806473996,-9.55754306814586,-8.347565579257529,-3.4096742755766165,-10.443839410051705,-6.970055006680325,-5.740081931768694,-3.0317356124054378,-3.231430940163658,-0.24986499997990594,-13.952440484041276,-10.541192461422176,-3.231430940163658,-0.24986499997990594,-7.327836689407234,-4.658243088805374
7,-8.914361632791472,-6.372747898423965,-10.901917050306011,-7.8034687049230635,-11.40829918490357,-9.236127932570437,-8.704322742736018,-4.235769361743399,-10.018526371818915,-7.20484604407234,-5.564774240797762,-1.070334475571727,-3.273920117917372,-0.6568820267375872,-13.517167257233,-10.593561038227909,-4.435519855411244,-0.6568820267375872,-7.835874238260915,-5.766022031482192
8,-8.456166563882975,-6.708868038071287,-11.223958789623975,-8.50031915777861,-12.118834384812125,-10.386746983118998,-7.489851227242622,-5.508666409081497,-9.61917886966924,-8.36504504694008,-4.566162377770862,-0.08457179029779091,-2.2687790166109907,-0.08457179029779091,-12.45544744029529,-10.809093692916107,-5.626566448547648,-2.1536835354505426,-7.816093235210331,-6.731661970398301
9,-8.843807170033767,-7.3672241527731686,-10.258994742709195,-9.107802136234415,-11.300450561945645,-10.445592108347576,-7.261138214410316,-4.789325666608179,-8.837551493828448,-7.744776395511272,-4.9792848426718255,-4.237907277588316,-2.5625512504737196,-1.5312103915940152,-11.771535725545835,-10.720518292299579,-2.5625512504737196,-1.5312103915940152,-7.799344923467656,-6.734295867796153
