,o_0_lb,o_0_ub,o_1_lb,o_1_ub,o_2_lb,o_2_ub,o_3_lb,o_3_ub,o_4_lb,o_4_ub,o_5_lb,o_5_ub,o_6_lb,o_6_ub,o_7_lb,o_7_ub,o_8_lb,o_8_ub,o_9_lb,o_9_ub
0,-20.355297529281085,-15.861507944715436,-1.026628461200744,-0.13859194900127034,-4.717949082049111,-2.7263740302938517,-0.9009736049158438,-0.12875866843387518,-8.40759535960211,-4.574757291498875,-3.7867091534815627,-0.9261341015699572,-10.4542096555233,-7.969709364277395,-1.6363066078342579,-0.5984538807533684,-8.942518352294478,-6.778046532621406,-7.37774505455234,-6.318684393565643
1,-21.067110097035766,-12.827247453645489,-3.618971195537597,0.2523145821348924,-3.9577864198613235,0.7514772003050894,-4.4558737160486634,0.5905759413726623,-10.444951435667464,-0.7157089821881616,-6.665303427747238,-0.31633803180329745,-13.46916338801384,-5.4372959584165255,-3.824578502357278,-0.46933525940403387,-6.706329884240403,0.2523145821348924,-8.34029378853552,-3.995730299362326
2,-20.42055233938323,-13.10905084631195,-1.866402950603515,1.008708632143005,-4.663137549710805,-1.9062033122402093,-4.310587798583464,-0.09695804072543956,-11.030172756058166,-1.932456924911195,-5.330768266325138,0.7893378956941888,-10.967181235551834,-3.9326902690752923,-3.778634841906717,-0.8703959523700177,-5.8948787770214945,1.025858944049105,-8.345057087673792,-5.159347490739524
3,-21.94622417688568,-13.397744983523115,-1.4716520705260336,2.2577136399425513,-6.573142064434097,-2.6019604530115497,-4.146229303689092,1.3165984373089648,-13.160560548421925,-0.5465337156756518,-7.290997693249304,0.16482090671731528,-12.677332664630567,-2.701759065993394,-5.401807729492004,-0.4569039042107763,-5.883650853538363,2.2962673257570714,-8.14812299996553,-4.391426891867514
4,-22.94483967497945,-13.88741419889622,-2.899889508727938,0.8412966595934186,-7.680969431440249,-2.193419956302948,-4.0770168344746,1.0283923144452276,-12.266615092870778,0.633000497570548,-7.5359008421683225,-0.04268201031820688,-12.720542455092072,-2.584153015280364,-4.398762502457187,0.3448156123049555,-8.961076204851219,-1.0003215026339536,-8.776134951469166,-5.207724439712421
5,-17.25185385460709,-13.056072700543886,-0.8844282369250711,2.8839443326180088,-5.378340596384968,-2.859125544937479,-6.520227786196175,-2.8819251641273604,-8.209446551676514,0.012269488324544664,-7.855465698086173,-3.49231007944078,-9.35324170260676,-2.4068568439672777,-6.015537248260918,-3.5492831258149704,-0.8844282369250711,2.9374598960857834,-9.424801828810013,-5.714643244324057
6,-20.613801354140996,-11.70725239743855,-0.6552136637957917,2.614547285850151,-6.350395815241376,-3.6634387443655556,-6.623596210267845,-1.9609906093980127,-11.474657281214844,-0.41891669687213895,-6.098176619166133,1.7157986684469508,-12.431982707937188,-2.6728240036231248,-8.466172720878838,-2.4014120054368906,-5.375184505026258,2.6260976742487405,-8.21107075183378,-4.197579559417184
7,-21.270073888619155,-11.56145583162634,-2.2995926537550986,2.5567231618317203,-5.413820498464466,0.8600531469564885,-3.9702587553374693,2.5950174662284553,-13.082842975971287,0.2738091507453364,-7.232092454946191,0.7283666579751308,-13.840835539624095,-1.893537224738481,-6.7820079784106095,1.0043329005129633,-6.214411120718475,2.709400097606704,-8.463231377640641,-3.868654318956799
8,-20.570731432327623,-9.707236810952086,-1.8541747205890715,2.50179165690109,-6.686689498179737,-2.4325885171866237,-5.9842467178181815,-0.04476843907075523,-12.329854058810222,0.7728381048847791,-6.262011049460535,2.543998353066854,-12.266910010413563,0.1572466721620539,-7.56310584122195,-0.5965380012057726,-6.268351264839786,2.57102586212568,-8.611243706757348,-4.348818764802772
9,-15.663044003993186,-11.017229870031997,-0.9255651388768644,3.108932506232174,-5.84588905926245,-3.046387975382954,-6.001759808175997,-2.035000595799723,-8.786670978107157,0.37640210725792556,-10.581103587519959,-5.2324018305140525,-13.751323162373883,-3.81923013665849,-7.531081676137678,-3.2804577905152734,-0.9255651388768644,3.1733758847694844,-6.736648358743078,-2.6164764914259955
