,o_0_lb,o_0_ub,o_1_lb,o_1_ub,o_2_lb,o_2_ub,o_3_lb,o_3_ub,o_4_lb,o_4_ub,o_5_lb,o_5_ub,o_6_lb,o_6_ub,o_7_lb,o_7_ub,o_8_lb,o_8_ub,o_9_lb,o_9_ub
0,-9.520984954436196,-7.385920092773933,-5.573283333217444,-3.015767139013175,-3.2326212660735387,-1.7316739261755787,-4.462895099927361,-2.2081795971148406,-8.018936279921673,-5.365657894600493,-1.4950081401426965,-0.02285522388377581,-6.453160156152685,-5.226129077530156,-3.4023699803898735,-2.2520371440488645,-1.2055925561108656,0.13511390301088522,-3.278144142330944,-1.8419299739980926
1,-11.151110293330431,-10.098411801104842,-6.325200513850271,-4.400710622322835,-4.609263493931822,-3.6636911010721325,-5.628415219408151,-3.8626947202179727,-9.076013939107783,-7.454403392130727,-0.6918383202981827,-0.02596369165902146,-7.074980742147243,-6.543830871191976,-3.2227492860207962,-2.3396615772181324,-0.6918383202981827,0.006332629049818128,-3.9858705896726034,-2.9932499048881143
2,-11.35413017006054,-10.6685676491017,-10.94862464959806,-9.369341700805274,-3.187291261517516,-2.5551715659801855,-2.5050223921415844,-1.3631463478554062,-8.799432165061692,-7.416411042936474,-1.5592478353465606,-1.0710700635621142,-10.298725370024991,-8.384552837545517,-1.5592478353465604,-1.071070063562114,-5.513488992338267,-4.023760235322276,-2.9873690256540266,-2.192517098918516
3,-10.888975984490356,-10.348707594232874,-6.21918178716134,-5.149027807868302,-4.438686004011267,-4.078095923733521,-2.9749492454252957,-2.075075764218588,-7.294447647809459,-6.204535973090664,-1.947708644261939,-1.562992428222901,-7.303527792210394,-6.207980850760409,-1.9477086442619411,-1.5629924282229033,-5.670242446688721,-4.496238132176847,-3.2151160562695296,-2.588720420828664
4,-10.834293097452495,-10.295119649450918,-7.722212296214684,-7.16556132274296,-3.8779057311909866,-3.591956410759959,-2.400016030681954,-2.184022186826285,-8.03131285374346,-7.47311987714974,-1.5810057999905218,-1.1508094573015262,-7.619522577812941,-7.292719442256249,-1.5810057999905207,-1.1508094573015262,-4.6606561658956736,-4.389351014058598,-2.5666380976872265,-2.348842582832171
5,-12.312814845018048,-11.487666911146142,-9.367636754758783,-8.473896833176408,-4.256083589460985,-3.8317989517986497,-1.3319351584526182,-0.6004090937349842,-10.384504547960967,-9.011040232521951,-1.3319351584526178,-0.600408834714144,-10.585412333209202,-9.10586532699601,-1.5911608971089786,-1.2605275945055106,-6.078027223314385,-4.999376037057246,-3.704546776152767,-2.86387668835531
6,-15.20095185708547,-9.614226514961974,-11.735240859678015,-2.730277155513243,-6.715278154850371,-3.101721393062671,-4.261581163746304,0.07295397932978849,-12.50279913701198,-5.03117144926415,-2.7182855854043737,0.37063229463746444,-12.700739719131144,-6.008887386642315,-3.3938342601646228,0.3706322946374649,-9.023845606921364,-0.4199468409642576,-5.241012770810902,-1.858884347203777
7,-12.156378666112694,-9.216165180895194,-9.528522620805413,-3.2406523708781454,-4.73882328502501,-2.6020766947885687,-6.007799071268486,-2.641465026783326,-10.259889272012375,-5.6222297977115465,-2.470448696168256,-0.1326146021377967,-9.651097214058186,-5.472217113843445,-3.543632745853317,-1.4177288621607171,-4.657817300033842,0.04545091434071491,-4.556522893502501,-2.018264860728548
8,-11.279071274705023,-10.168835020681113,-8.529618139778329,-6.919446643750132,-4.369348322583164,-3.7022558762900246,-2.8222027479668745,-1.655044104338118,-8.913529292378156,-7.203301455879368,-1.8209564040295656,-0.984115649386647,-8.424285952538566,-6.802549596487863,-1.8209564040295656,-0.984115649386647,-5.174897595828886,-3.6626718011832287,-3.1800238346662058,-2.300129156311092
9,-15.54278760955861,-9.470381532985364,-9.488520266518057,-2.714258021531612,-5.406424258669169,-1.7187618522924057,-3.7483918796702147,1.7964585079656292,-14.01474593024032,-4.466983931664746,-2.87982939676537,1.7446500975535588,-13.612212667396914,-5.527764000766234,-2.968028856247616,1.0896510307987526,-7.435152098267331,-0.9072870133939991,-6.005929352966085,-1.9504896834824446
10,-14.091447501856264,-8.897845066599283,-11.262243952272133,-4.4053643017197555,-4.0053321938244295,-0.7132034499700234,-2.800668419604564,1.4820054279735828,-13.148103192804745,-5.974569650666425,-1.826497537225936,1.4820054279735835,-12.338151592032153,-5.758463816805358,-2.068540537651896,0.9283241119087309,-6.451848785619657,-0.5829204124699447,-4.925347338776839,-1.6220612648264385
11,-17.157379947448412,-10.05566843162284,-8.96878489400302,-1.1091980361303082,-5.307388019418287,-1.8673445756902063,-4.222230408763937,0.2989156274901088,-13.540050285497934,-4.656711912968901,-3.9224917341877408,0.28081193370848506,-15.517972188225638,-6.73026414522325,-3.496726705382268,-0.4025333043774637,-7.251938792070183,-0.8677995132537321,-5.240612968842838,-1.5822985826525837
12,-13.887617045805737,-7.85414295302083,-10.410255792628352,-3.0035398157810618,-6.1618602917490835,-2.375539261826475,-5.473111447800572,-0.5806309387189637,-14.476441107963318,-4.375347286167548,-5.267791812579768,-0.06343334217919094,-15.898684905997168,-5.869498776499431,-3.30760499984442,-0.034548583130042054,-6.759165809683063,-0.05721945719172439,-4.234072524772185,0.003776054596527967
13,-15.02089964676919,-8.587637264591951,-10.540117385874813,-3.003333240933328,-5.820090764105164,-1.992681350538403,-5.895464834679538,-0.6818920281303731,-13.877247895690504,-3.617907558296185,-6.135942762057919,0.20755533240860202,-15.876984285345921,-5.922546865402558,-3.1839256666221107,0.5156812270482378,-7.09363771246271,-0.18923349337031414,-5.405490994950869,-1.4745588193181902
14,-15.749726877818564,-9.977609442490573,-11.400508883486811,-4.384409131983039,-5.7654292301854975,-2.3141929361773395,-5.9131960926285405,-1.1317405348366687,-11.934294159933513,-3.4447482201909585,-3.9830914189030104,-0.34537509876976846,-13.628748516894815,-6.214149476701146,-3.1204143632895645,-0.3453750987697686,-9.177790684495905,-2.3937525830127306,-5.89841232290493,-1.9614410505504147
15,-14.04225680832647,-9.57499302715789,-9.63375852886563,-3.2126672861979233,-3.831180791254938,-0.933952788469224,-3.8157409844036136,0.6370129479989202,-12.424535214022654,-6.694757743284528,-2.193196279477341,0.6370129479989207,-11.886910039604356,-6.380797905503289,-3.2374517285503055,-0.35724169567277253,-6.590482788945873,-0.621174924386044,-4.938280022478457,-1.885618363540006
16,-11.733833662064706,-6.950040201448758,-10.263290267323272,-3.7498224184924696,-3.881596623973916,0.7591813079101486,-3.9773371488657863,0.005437544074122225,-11.31170176505102,-4.503825573935944,-1.9273415368904048,1.12340201712414,-12.079876678058575,-4.894539144845287,-2.0513022464688078,1.12340201712414,-7.732284706678045,-1.6503715614514596,-6.173238540547856,-2.383707583279137
