,o_0_lb,o_0_ub,o_1_lb,o_1_ub,o_2_lb,o_2_ub,o_3_lb,o_3_ub,o_4_lb,o_4_ub,o_5_lb,o_5_ub,o_6_lb,o_6_ub,o_7_lb,o_7_ub,o_8_lb,o_8_ub,o_9_lb,o_9_ub
0,-7.038263760763835,-4.175697102687448,-10.680549270906582,-7.248079282515206,-5.009988495320144,-2.659895450359979,-6.828053390106102,-3.1502003981152367,-10.51889307095435,-6.992905822881875,-6.404873673632602,-4.007053786380785,-1.91766557411488,0.6833465181801412,-12.463852384055883,-9.527092885125391,-1.91766557411488,0.6833465181801412,-11.193835269111297,-9.603504344025723
1,-7.219655866326972,-4.452574794000038,-10.659601667848825,-7.365520331325767,-4.855816316300995,-2.596739664298658,-6.915176468455338,-3.32447390093873,-10.192914083975172,-6.810737954458224,-6.6133787740684715,-4.25579814374736,-1.8866557021415944,0.623244214173754,-12.277373458364876,-9.400909549972948,-1.8866557021415944,0.623244214173754,-11.589622851585784,-10.089206220651272
2,-6.403395175218221,-6.0658974897323805,-9.48409732952002,-9.01204554673109,-2.7967388188179023,-2.459586870354935,-3.9108098818677806,-3.4347540950308795,-9.51098807125092,-9.03804554401255,-4.731954807822506,-4.428670618224217,-0.6479783287072562,-0.24893897532000422,-9.949272316204963,-9.486781587710233,-0.6479783287072562,-0.24893897532000334,-11.364169367947044,-11.201465204509715
3,-6.8325194569791625,-6.119526615824037,-9.566738210603512,-8.648062654581045,-3.4860937246675476,-2.4777393712852156,-3.953682150731505,-2.947973422635885,-9.787641612361966,-8.890566339452759,-4.771357390882079,-4.130643497665807,-0.6888113650478261,0.10472136891828887,-11.132804700363641,-10.193069108302254,-0.6888113650478261,0.10472136891828887,-11.365567093472638,-10.963814370046322
4,-8.94346426512834,-6.828264616940852,-10.834512142106561,-8.405908086324445,-3.1627298676296105,-2.070595993988375,-3.953527168305107,-1.46182378655122,-10.032438754540834,-8.520381851746999,-4.934007276858854,-3.986389291325984,-1.6942596058730193,-0.09633060310351046,-11.037705870833168,-9.005655119977261,-4.385143971528849,-0.09633060310351046,-11.392065124205839,-10.256634304373648
5,-5.7615994004629165,-5.118820846779703,-10.302721401331029,-10.193256310079349,-1.4119843026306944,-1.1243040960624662,-5.384136617854045,-5.342992562478274,-8.698146087099746,-8.198222603220811,-5.8272966351685325,-5.43722995939916,-1.4119843026306944,-1.1243040960624662,-9.40810071213077,-9.19432995525923,-3.449896930132227,-2.991395076979706,-11.024720416606113,-10.989192585791843
6,-8.524724106941889,-4.093341709714019,-12.060801387930798,-7.065324611712051,-5.26015614724707,-0.42176140942010665,-8.012011823023403,-0.5430158776585889,-11.20255424112373,-6.918645572644072,-6.92499724651292,-3.2383027766401202,-2.6495488159196543,1.044999829350902,-12.274497087432138,-8.257905092234541,-4.772818981943425,1.044999829350902,-11.346661714310457,-8.818325419104319
7,-8.469235679428834,-3.511108976927704,-12.665935191815826,-7.298505606685899,-4.387843374606432,0.14553662459273922,-7.87425073056807,-1.1920513076131176,-11.147990600742643,-6.202358507148567,-7.52904254823847,-3.507801450810375,-2.824508725393319,0.6379828025932215,-11.922780646311116,-7.615846033497146,-5.444141350959486,0.6379828025932215,-12.202394993299453,-9.33202967558878
8,-6.873515111537321,-3.6057667804399043,-11.73420233226296,-8.797516270607368,-3.2237004222243097,-0.5970613059452747,-6.511856097491763,-2.96671196435258,-10.105722907815016,-7.072128637240763,-6.561667419958505,-4.278611809902682,-2.5151943977977496,-0.11754338522047567,-10.352184198870058,-8.489650322251629,-5.215768181366144,-0.11754338522047567,-11.635301534215447,-9.97507941505437
9,-7.7078110890419715,-2.461454832143014,-12.273047759931044,-7.905526459494885,-3.7359483578112433,-0.150204437067196,-7.549773101637793,-2.725417480770148,-10.996251689417901,-7.055993570263279,-7.072336442889423,-3.9725495396046213,-2.5143698870276454,0.6591373794590175,-11.792771772975868,-8.620369348510135,-5.121019145599226,0.659137379459018,-11.744118753772247,-9.222069650171358
