,o_0_lb,o_0_ub,o_1_lb,o_1_ub,o_2_lb,o_2_ub,o_3_lb,o_3_ub,o_4_lb,o_4_ub,o_5_lb,o_5_ub,o_6_lb,o_6_ub,o_7_lb,o_7_ub,o_8_lb,o_8_ub,o_9_lb,o_9_ub
0,-14.471390731347629,-12.962374792247282,-10.817461304299085,-9.536723473310643,-21.269057419389185,-20.437590472114863,-12.607046363707706,-11.515802591766363,-1.4682700428014073,-0.6402044926908621,-2.579552436465569,-1.635673494665304,-13.352342927567328,-12.282512195550026,-1.0580048992927598,-0.4722951714725552,-17.34595514562786,-16.417436581847795,-4.588349898294331,-3.383063564133133
1,-13.826538899401026,-11.701856069048283,-19.731333917908053,-14.991713153555331,-20.201620380304277,-17.679685770286746,-12.601185220695672,-11.142866211348359,-1.5497948917393995,-0.49057580174026416,-4.749553403724297,-3.427535504956343,-17.362080527208413,-14.659002745973341,-1.3275408443080305,-0.49057580174026416,-16.865258610499712,-13.320997583369703,-5.635954638201055,-3.9584372182846304
2,-13.714658448017897,-11.283552834744153,-17.818211439868325,-12.370619315874805,-20.36861580375147,-17.361163562131388,-12.70360590357144,-10.816097215343882,-1.2209798673932841,0.05975162381117949,-5.545566150069693,-4.021383743183609,-17.286651682763214,-13.93094223681329,-0.9333154792645209,0.05975162381117949,-17.932924727322323,-14.017729992501573,-5.95145085036101,-3.9302751741172006
3,-13.961530666450987,-10.116255509954877,-18.319094926580238,-10.447229724713424,-22.103061040159982,-17.58518116636721,-13.279621060996929,-10.113793352113905,-2.661921424681459,-0.26886331082825254,-7.112446620866975,-4.319946931724596,-18.5323132851344,-13.336243399442205,-1.9126733199656647,-0.21319665283275135,-17.67173830624016,-12.213301071989108,-6.514300122234276,-3.2202582096776418
4,-14.048791128825654,-12.261538420064058,-18.434764348113358,-14.543560074896234,-20.43877468282992,-18.524943491515682,-12.1359808847169,-11.215215393534914,-1.2818856145089024,-0.5001074240575871,-5.225646505413471,-4.156836565584778,-17.067550751994688,-14.996381602403634,-1.1415570198470766,-0.5001074240575871,-16.944144894674423,-13.86447267148651,-5.464375804755556,-4.217285102502336
5,-14.212901496542742,-12.474950637706828,-18.86872797770739,-15.094359272369536,-20.207167031112682,-18.37707785683353,-13.730671351942544,-12.540625824254798,-1.4813340236887438,-0.737073222411197,-5.8850135911919494,-4.59959790939914,-17.192455297004752,-15.219647453964862,-1.4180876655545733,-0.737073222411197,-16.36692377605483,-13.000195868388175,-6.860667495820493,-5.42029708555282
6,-14.968582162826523,-11.782199539136965,-18.103006008632626,-11.209762347839542,-21.35452806208647,-17.073737849271314,-11.930988872246912,-8.96258058245601,-1.2199278360495946,0.8889380796043937,-6.698886724133741,-4.395899735344794,-18.21824561814162,-12.777727364470199,-1.2199278360495946,0.912057563460742,-18.441167074402607,-12.565439871918255,-6.747530493992492,-4.140485809546885
7,-14.454275229723992,-10.477290313315223,-19.724489109477386,-11.87890227989705,-20.843630549021288,-15.631226834416116,-12.291427822088606,-9.265908859308993,-1.6346630626812662,0.9249171313497837,-6.091683627856016,-3.1491778212505777,-18.43766724177076,-11.921806139279342,-1.586735443792262,1.0267835331925497,-18.09574584198055,-11.519677988636776,-6.458182224640472,-3.2975857164538454
8,-15.481868328156667,-11.190005259770336,-18.82193920779673,-13.83900518601419,-20.41129750942046,-18.502640269969476,-12.90864959859208,-11.683776722591743,-1.149428798853211,-0.3449733520476803,-10.336712094828474,-5.1226947273436245,-21.589912977289607,-16.38853408967087,-1.149428798853211,-0.3449733520476803,-16.544323963940904,-13.299576928941882,-4.65820639510329,-3.132349584035917
9,-14.374482973820632,-8.355528160624296,-17.29360098994576,-5.2830000677907565,-21.919908287589024,-15.953786181721501,-14.667057145266803,-9.649599049919335,-1.7586131991485214,1.7142641589004148,-1.7586131991485214,1.8915356274394857,-17.03540627639966,-7.766747700469758,-6.163005363447283,-1.1662220860296717,-17.577218847422603,-10.140124318314955,-6.524972528056674,-2.703337194007438
10,-16.037403293179025,-7.308509171978107,-17.584754441417868,-5.819695352594207,-21.09287459023158,-16.295960061631227,-13.585128590321192,-8.972796292045699,-2.1057088715670895,-0.14302777663020014,-6.601862266803254,-0.14302777663020014,-19.02070668952464,-10.609560726881679,-5.021392644155329,-0.24130634213896718,-16.436871269536883,-8.52323950819251,-5.459844166204299,-2.6555910982502966
